TimeStamp (ms), Total Power (W), CPU (W), Monitor (W), Disk (W), Base (W), Application (W)
63787283294387,29.3,14.4,-0.1,0.0,15.0,10.8
63787283295471,27.4,12.5,-0.1,0.0,15.0,11.0
63787283296558,27.3,12.4,-0.1,0.0,15.0,11.2
63787283297636,28.5,13.6,-0.1,0.0,15.0,12.1
63787283298738,26.8,11.9,-0.1,0.0,15.0,11.0
63787283299790,26.8,11.9,-0.1,0.0,15.0,10.5
63787283300868,26.8,11.9,-0.1,0.0,15.0,10.5
63787283301928,27.2,12.3,-0.1,0.0,15.0,11.5
63787283303013,27.8,12.9,-0.1,0.0,15.0,11.2
63787283304084,27.0,12.1,-0.1,0.0,15.0,11.2
63787283305165,28.1,13.2,-0.1,0.0,15.0,11.9
63787283306254,28.0,13.1,-0.1,0.0,15.0,12.1
63787283307356,26.6,11.7,-0.1,0.0,15.0,10.5
63787283308444,27.4,12.5,-0.1,0.0,15.0,12.1
63787283309521,26.6,11.7,-0.1,0.0,15.0,10.5
63787283310614,26.5,11.6,-0.1,0.0,15.0,10.2
63787283311707,27.4,12.5,-0.1,0.0,15.0,10.9
63787283312791,27.6,12.7,-0.1,0.0,15.0,11.7
63787283313853,28.3,13.4,-0.1,0.0,15.0,12.4
63787283314955,26.7,11.8,-0.1,0.0,15.0,10.4
63787283316030,25.5,10.6,-0.1,0.0,15.0,9.9
63787283317115,26.3,11.4,-0.1,0.0,15.0,10.2
63787283318188,27.2,12.3,-0.1,0.0,15.0,10.9
63787283319275,26.0,11.1,-0.1,0.0,15.0,10.1
63787283320350,28.2,13.3,-0.1,0.0,15.0,12.7
63787283321437,27.5,12.6,-0.1,0.0,15.0,11.2
63787283322511,25.5,10.6,-0.1,0.0,15.0,9.6
63787283323585,26.8,11.9,-0.1,0.0,15.0,10.4
63787283324648,27.3,12.4,-0.1,0.0,15.0,10.3
63787283325739,27.5,12.6,-0.1,0.0,15.0,11.4
63787283326815,27.6,12.7,-0.1,0.0,15.0,11.5
63787283327877,26.7,11.8,-0.1,0.0,15.0,10.3
63787283328943,26.8,11.9,-0.1,0.0,15.0,10.7
63787283330026,28.0,13.1,-0.1,0.0,15.0,12.0
63787283331113,28.5,13.6,-0.1,0.0,15.0,12.7
63787283332207,25.2,10.3,-0.1,0.0,15.0,8.8
63787283333294,27.5,12.6,-0.1,0.0,15.0,11.7
63787283334372,28.0,13.1,-0.1,0.0,15.0,11.7
63787283335446,27.9,13.0,-0.1,0.0,15.0,12.5
63787283336540,26.5,11.6,-0.1,0.0,15.0,10.5
63787283337615,27.2,12.3,-0.1,0.0,15.0,11.1
63787283338691,27.3,12.4,-0.1,0.0,15.0,10.9
63787283339769,28.0,13.1,-0.1,0.0,15.0,11.7
63787283340840,27.1,12.2,-0.1,0.0,15.0,10.9
63787283341918,27.5,12.6,-0.1,0.0,15.0,11.1
63787283342994,27.2,12.3,-0.1,0.0,15.0,11.4
63787283344072,27.3,12.4,-0.1,0.0,15.0,11.3
63787283345164,26.4,11.5,-0.1,0.0,15.0,10.5
63787283346226,26.9,12.0,-0.1,0.0,15.0,11.4
63787283347333,27.6,12.7,-0.1,0.0,15.0,11.5
63787283348411,26.4,11.5,-0.1,0.0,15.0,9.8
63787283349504,26.5,11.6,-0.1,0.0,15.0,10.7
63787283350601,26.9,12.0,-0.1,0.0,15.0,11.0
63787283351688,26.9,12.0,-0.1,0.0,15.0,10.4
63787283352766,26.5,11.6,-0.1,0.0,15.0,10.5
63787283353837,26.1,11.2,-0.1,0.0,15.0,10.0
63787283354915,26.9,12.0,-0.1,0.0,15.0,11.3
63787283356006,27.3,12.4,-0.1,0.0,15.0,11.2
63787283357099,26.8,11.9,-0.1,0.0,15.0,10.5
63787283358206,29.2,14.3,-0.1,0.0,15.0,10.8
63787283359284,27.5,12.6,-0.1,0.0,15.0,11.8
63787283360372,28.1,13.2,-0.1,0.0,15.0,12.2
63787283361434,26.8,11.9,-0.1,0.0,15.0,11.3
63787283362524,27.6,12.7,-0.1,0.0,15.0,12.3
63787283363615,25.6,10.7,-0.1,0.0,15.0,9.2
63787283364690,27.3,12.4,-0.1,0.0,15.0,11.1
63787283365783,24.5,9.6,-0.1,0.0,15.0,8.8
63787283366859,28.1,13.2,-0.1,0.0,15.0,11.9
63787283367937,25.4,10.5,-0.1,0.0,15.0,9.7
63787283369012,26.9,12.0,-0.1,0.0,15.0,10.4
63787283370105,25.5,10.6,-0.1,0.0,15.0,9.5
63787283371180,28.0,13.1,-0.1,0.0,15.0,12.6
63787283372276,28.4,13.4,-0.1,0.0,15.0,10.5
63787283373352,26.8,11.9,-0.1,0.0,15.0,10.8
63787283374430,28.0,13.1,-0.1,0.0,15.0,11.5
63787283375507,27.5,12.6,-0.1,0.0,15.0,11.4
63787283376609,27.8,12.9,-0.1,0.0,15.0,11.8
63787283377686,27.4,12.5,-0.1,0.0,15.0,11.4
63787283378777,26.9,12.0,-0.1,0.0,15.0,11.0
63787283379871,27.9,13.0,-0.1,0.0,15.0,11.7
63787283380948,26.6,11.7,-0.1,0.0,15.0,10.7
63787283382023,28.2,13.3,-0.1,0.0,15.0,12.3
63787283383116,28.7,13.8,-0.1,0.0,15.0,12.6
63787283384203,28.2,13.3,-0.1,0.0,15.0,12.5
63787283385296,27.8,12.9,-0.1,0.0,15.0,11.9
63787283386390,27.4,12.5,-0.1,0.0,15.0,11.0
63787283387462,30.1,15.1,-0.1,0.0,15.0,11.3
63787283388555,28.3,13.4,-0.1,0.0,15.0,11.7
63787283389633,27.6,12.7,-0.1,0.0,15.0,11.8
63787283390737,27.3,12.4,-0.1,0.0,15.0,11.7
63787283391830,26.8,11.9,-0.1,0.0,15.0,11.2
63787283392934,28.6,13.7,-0.1,0.0,15.0,12.4
63787283394012,27.0,12.1,-0.1,0.0,15.0,11.1
63787283395105,27.5,12.6,-0.1,0.0,15.0,11.9
63787283396199,25.9,11.0,-0.1,0.0,15.0,9.6
63787283397286,26.5,11.6,-0.1,0.0,15.0,11.1
63787283398372,28.1,13.2,-0.1,0.0,15.0,11.7
63787283399443,28.9,14.0,-0.1,0.0,15.0,12.6
63787283400537,27.8,12.9,-0.1,0.0,15.0,11.7
63787283401625,30.8,15.9,-0.1,0.0,15.0,12.1
63787283402701,27.8,12.9,-0.1,0.0,15.0,11.1
63787283403779,28.1,13.2,-0.1,0.0,15.0,12.2
