TimeStamp (ms), Total Power (W), CPU (W), Monitor (W), Disk (W), Base (W), Application (W)
63787304096328,29.0,14.1,-0.1,0.0,15.0,12.3
63787304097405,29.3,14.4,-0.1,0.0,15.0,12.3
63787304098483,29.2,14.3,-0.1,0.0,15.0,11.6
63787304099560,30.2,15.3,-0.1,0.0,15.0,12.2
63787304100638,28.9,14.0,-0.1,0.0,15.0,11.9
63787304101716,29.4,14.5,-0.1,0.0,15.0,13.1
63787304102794,30.1,15.2,-0.1,0.0,15.0,12.5
63787304103872,30.0,15.1,-0.1,0.0,15.0,13.3
63787304104950,29.3,14.4,-0.1,0.0,15.0,11.2
63787304106026,28.1,13.2,-0.1,0.0,15.0,11.1
63787304107088,28.2,13.3,-0.1,0.0,15.0,11.3
63787304108166,30.5,15.6,-0.1,0.0,15.0,13.7
63787304109260,29.3,14.4,-0.1,0.0,15.0,11.9
63787304110322,28.2,13.3,-0.1,0.0,15.0,11.1
63787304111415,28.3,13.4,-0.1,0.0,15.0,11.3
63787304112490,30.1,15.2,-0.1,0.0,15.0,13.1
63787304113568,29.0,14.1,-0.1,0.0,15.0,11.6
63787304114661,29.4,14.5,-0.1,0.0,15.0,12.1
63787304115723,28.4,13.5,-0.1,0.0,15.0,11.3
63787304116786,29.6,14.7,-0.1,0.0,15.0,12.1
63787304117879,28.9,14.0,-0.1,0.0,15.0,11.9
63787304118970,29.0,14.1,-0.1,0.0,15.0,11.2
63787304120047,29.0,14.1,-0.1,0.0,15.0,12.1
63787304121110,29.1,14.2,-0.1,0.0,15.0,12.1
63787304122203,29.6,14.7,-0.1,0.0,15.0,12.9
63787304123281,30.3,15.4,-0.1,0.0,15.0,13.6
63787304124343,30.4,15.5,-0.1,0.0,15.0,12.7
63787304125417,28.7,13.8,-0.1,0.0,15.0,11.7
63787304126495,28.4,13.5,-0.1,0.0,15.0,10.7
63787304127558,28.5,13.6,-0.1,0.0,15.0,11.2
63787304128620,28.8,13.9,-0.1,0.0,15.0,12.3
63787304129698,28.2,13.3,-0.1,0.0,15.0,10.2
63787304130776,27.9,13.0,-0.1,0.0,15.0,10.4
63787304131853,27.9,13.0,-0.1,0.0,15.0,10.9
63787304132941,27.2,12.3,-0.1,0.0,15.0,9.8
63787304134050,29.9,15.0,-0.1,0.0,15.0,11.7
63787304135124,26.8,11.9,-0.1,0.0,15.0,9.4
63787304136201,27.7,12.8,-0.1,0.0,15.0,10.0
63787304137279,28.0,13.1,-0.1,0.0,15.0,10.9
63787304138373,28.6,13.7,-0.1,0.0,15.0,11.2
63787304139435,27.9,13.0,-0.1,0.0,15.0,10.4
63787304140513,28.4,13.5,-0.1,0.0,15.0,10.9
63787304141591,28.9,14.0,-0.1,0.0,15.0,11.2
63787304142653,27.9,13.0,-0.1,0.0,15.0,10.9
63787304143731,28.3,13.4,-0.1,0.0,15.0,10.9
63787304144824,27.5,12.6,-0.1,0.0,15.0,10.0
63787304145902,27.5,12.6,-0.1,0.0,15.0,10.4
63787304146980,28.0,13.1,-0.1,0.0,15.0,10.7
63787304148074,27.7,12.8,-0.1,0.0,15.0,9.9
63787304149151,27.6,12.7,-0.1,0.0,15.0,11.2
63787304150261,27.8,12.9,-0.1,0.0,15.0,9.7
63787304151323,26.9,12.0,-0.1,0.0,15.0,9.9
63787304152416,29.1,14.2,-0.1,0.0,15.0,11.9
63787304153479,28.1,13.2,-0.1,0.0,15.0,11.2
63787304154574,26.9,12.0,-0.1,0.0,15.0,10.7
63787304155646,26.5,11.6,-0.1,0.0,15.0,10.5
63787304156740,26.4,11.5,-0.1,0.0,15.0,10.2
63787304157819,26.3,11.4,-0.1,0.0,15.0,10.1
63787304158922,26.8,11.9,-0.1,0.0,15.0,10.3
63787304159992,26.2,11.3,-0.1,0.0,15.0,10.3
63787304161069,26.5,11.6,-0.1,0.0,15.0,9.8
63787304162149,26.4,11.5,-0.1,0.0,15.0,10.0
63787304163239,27.6,12.7,-0.1,0.0,15.0,11.5
63787304164316,26.2,11.3,-0.1,0.0,15.0,10.4
63787304165403,27.5,12.6,-0.1,0.0,15.0,11.4
63787304166498,25.7,10.8,-0.1,0.0,15.0,9.7
63787304167562,27.9,13.0,-0.1,0.0,15.0,10.2
63787304168648,27.2,12.3,-0.1,0.0,15.0,10.9
63787304169726,25.3,10.4,-0.1,0.0,15.0,9.5
63787304170829,27.0,12.1,-0.1,0.0,15.0,10.6
63787304171906,27.2,12.3,-0.1,0.0,15.0,11.6
63787304172978,28.6,13.7,-0.1,0.0,15.0,12.1
63787304174070,28.5,13.6,-0.1,0.0,15.0,11.8
63787304175173,26.2,11.3,-0.1,0.0,15.0,10.1
63787304176251,27.0,12.1,-0.1,0.0,15.0,10.8
63787304177329,28.6,13.7,-0.1,0.0,15.0,13.1
63787304178420,25.6,10.7,-0.1,0.0,15.0,9.9
63787304179497,27.3,12.4,-0.1,0.0,15.0,11.5
63787304180580,28.1,13.2,-0.1,0.0,15.0,12.1
63787304181671,27.4,12.5,-0.1,0.0,15.0,11.7
63787304182749,27.4,12.5,-0.1,0.0,15.0,11.8
63787304183824,28.8,13.9,-0.1,0.0,15.0,12.9
63787304184918,27.6,12.7,-0.1,0.0,15.0,11.5
63787304185995,29.4,14.5,-0.1,0.0,15.0,13.5
63787304187069,27.5,12.6,-0.1,0.0,15.0,12.1
63787304188162,27.2,12.3,-0.1,0.0,15.0,11.2
63787304189225,27.5,12.6,-0.1,0.0,15.0,11.4
63787304190331,28.3,13.4,-0.1,0.0,15.0,11.7
63787304191425,26.6,11.7,-0.1,0.0,15.0,11.4
63787304192474,26.9,12.0,-0.1,0.0,15.0,11.4
63787304193581,27.3,12.4,-0.1,0.0,15.0,11.3
