TimeStamp (ms), Total Power (W), CPU (W), Monitor (W), Disk (W), Base (W), Application (W)
63787030335695,26.2,11.3,-0.1,0.0,15.0,0.3
63787030336836,33.5,18.6,-0.1,0.0,15.0,11.5
63787030337962,35.1,20.2,-0.1,0.0,15.0,10.7
63787030339065,30.8,15.9,-0.1,0.0,15.0,12.7
63787030340194,34.0,19.1,-0.1,0.0,15.0,9.3
63787030341381,29.3,14.4,-0.1,0.0,15.0,11.1
63787030342505,30.5,15.6,-0.1,0.0,15.0,10.0
63787030343630,31.3,16.4,-0.1,0.0,15.0,10.9
63787030344755,27.0,12.1,-0.1,0.0,15.0,10.8
63787030345879,30.0,15.1,-0.1,0.0,15.0,13.4
63787030347006,29.0,14.1,-0.1,0.0,15.0,11.9
63787030348130,29.6,14.7,-0.1,0.0,15.0,13.0
63787030349239,28.9,14.0,-0.1,0.0,15.0,12.8
63787030350380,27.8,12.9,-0.1,0.0,15.0,11.8
63787030351551,27.3,12.4,-0.1,0.0,15.0,11.1
63787030352676,29.6,14.7,-0.1,0.0,15.0,12.6
63787030353800,29.9,15.0,-0.1,0.0,15.0,13.8
63787030354925,27.8,12.9,-0.1,0.0,15.0,11.9
63787030356049,26.5,11.6,-0.1,0.0,15.0,10.7
63787030357174,28.7,13.8,-0.1,0.0,15.0,11.5
63787030358283,27.8,12.9,-0.1,0.0,15.0,12.1
63787030359408,27.3,12.4,-0.1,0.0,15.0,10.8
63787030360517,28.6,13.7,-0.1,0.0,15.0,12.8
63787030361624,30.2,15.3,-0.1,0.0,15.0,11.2
63787030362733,28.2,13.3,-0.1,0.0,15.0,10.0
63787030363842,28.7,13.8,-0.1,0.0,15.0,11.4
63787030364951,28.8,13.9,-0.1,0.0,15.0,10.9
63787030366092,28.1,13.2,-0.1,0.0,15.0,10.2
63787030367201,29.8,14.9,-0.1,0.0,15.0,9.7
63787030368310,29.3,14.4,-0.1,0.0,15.0,11.3
63787030369419,29.0,14.1,-0.1,0.0,15.0,10.7
63787030370528,29.6,14.7,-0.1,0.0,15.0,11.8
63787030371621,28.2,13.3,-0.1,0.0,15.0,10.2
63787030372731,27.9,13.0,-0.1,0.0,15.0,9.6
63787030373855,29.8,14.9,-0.1,0.0,15.0,12.6
63787030374964,29.5,14.6,-0.1,0.0,15.0,11.3
63787030376074,28.3,13.4,-0.1,0.0,15.0,10.4
63787030377183,27.8,12.9,-0.1,0.0,15.0,10.3
63787030378307,27.8,12.9,-0.1,0.0,15.0,10.3
63787030379417,28.0,13.1,-0.1,0.0,15.0,9.6
63787030380510,28.6,13.7,-0.1,0.0,15.0,10.9
63787030381619,27.9,13.0,-0.1,0.0,15.0,10.7
63787030382728,28.6,13.7,-0.1,0.0,15.0,10.8
63787030383837,28.8,13.9,-0.1,0.0,15.0,10.9
63787030384962,28.7,13.8,-0.1,0.0,15.0,10.7
63787030386071,27.2,12.3,-0.1,0.0,15.0,10.2
63787030387196,26.3,11.4,-0.1,0.0,15.0,10.0
63787030388305,29.2,14.3,-0.1,0.0,15.0,12.9
63787030389414,26.9,12.0,-0.1,0.0,15.0,11.1
63787030390541,28.3,13.4,-0.1,0.0,15.0,11.5
63787030391650,26.1,11.2,-0.1,0.0,15.0,9.2
63787030392793,27.2,12.3,-0.1,0.0,15.0,11.6
63787030393905,27.6,12.7,-0.1,0.0,15.0,9.4
63787030395014,26.5,11.6,-0.1,0.0,15.0,10.4
63787030396132,24.9,10.0,-0.1,0.0,15.0,9.2
63787030397293,25.9,11.0,-0.1,0.0,15.0,8.0
63787030398402,27.8,12.9,-0.1,0.0,15.0,10.3
63787030399514,24.7,9.8,-0.1,0.0,15.0,8.1
63787030400624,29.2,14.3,-0.1,0.0,15.0,12.5
63787030401733,29.0,14.1,-0.1,0.0,15.0,11.6
63787030402842,27.8,12.9,-0.1,0.0,15.0,11.7
63787030403954,27.9,13.0,-0.1,0.0,15.0,10.1
63787030405063,27.9,13.0,-0.1,0.0,15.0,11.9
63787030406178,26.7,11.8,-0.1,0.0,15.0,9.9
63787030407287,29.5,14.6,-0.1,0.0,15.0,13.6
63787030408401,26.8,11.9,-0.1,0.0,15.0,9.5
63787030409526,28.4,13.5,-0.1,0.0,15.0,12.7
63787030410650,27.2,12.3,-0.1,0.0,15.0,11.0
63787030411760,27.8,12.9,-0.1,0.0,15.0,12.0
63787030412871,29.0,14.1,-0.1,0.0,15.0,11.6
63787030413995,25.1,10.2,-0.1,0.0,15.0,8.9
63787030415105,27.2,12.3,-0.1,0.0,15.0,11.3
63787030416229,28.4,13.5,-0.1,0.0,15.0,12.2
63787030417392,24.9,10.0,-0.1,0.0,15.0,9.1
63787030418501,28.2,13.3,-0.1,0.0,15.0,10.5
63787030419626,28.6,13.7,-0.1,0.0,15.0,12.0
63787030420751,29.6,14.7,-0.1,0.0,15.0,13.6
63787030421860,29.3,14.4,-0.1,0.0,15.0,13.1
63787030422990,28.3,13.4,-0.1,0.0,15.0,11.6
63787030424115,27.6,12.7,-0.1,0.0,15.0,11.4
63787030425224,27.2,12.3,-0.1,0.0,15.0,11.3
63787030426333,27.4,12.5,-0.1,0.0,15.0,11.4
63787030427451,29.2,14.3,-0.1,0.0,15.0,11.9
63787030428560,30.1,15.2,-0.1,0.0,15.0,13.5
63787030429685,27.4,12.5,-0.1,0.0,15.0,11.3
63787030430810,26.6,11.7,-0.1,0.0,15.0,10.6
63787030431910,28.3,13.4,-0.1,0.0,15.0,10.6
63787030433019,26.1,11.2,-0.1,0.0,15.0,9.5
63787030434115,27.9,13.0,-0.1,0.0,15.0,11.1
63787030435243,27.8,12.9,-0.1,0.0,15.0,11.0
63787030436352,26.9,12.0,-0.1,0.0,15.0,10.0
63787030437437,29.5,14.6,-0.1,0.0,15.0,12.9
63787030438546,28.9,14.0,-0.1,0.0,15.0,13.3
63787030439664,28.2,13.3,-0.1,0.0,15.0,10.7
63787030440816,26.9,12.0,-0.1,0.0,15.0,10.5
63787030441925,28.6,13.7,-0.1,0.0,15.0,11.5
63787030443034,26.9,12.0,-0.1,0.0,15.0,10.9
63787030444155,28.9,13.9,-0.1,0.0,15.0,12.1
63787030445264,28.9,14.0,-0.1,0.0,15.0,13.0
63787030446374,28.7,13.8,-0.1,0.0,15.0,13.1
63787030447488,28.9,14.0,-0.1,0.0,15.0,12.2
63787030448597,27.2,12.3,-0.1,0.0,15.0,11.1
63787030449707,29.3,14.4,-0.1,0.0,15.0,13.4
63787030450811,27.3,12.4,-0.1,0.0,15.0,10.5
63787030451920,28.7,13.8,-0.1,0.0,15.0,12.4
63787030453029,27.2,12.3,-0.1,0.0,15.0,11.8
63787030454149,28.1,13.2,-0.1,0.0,15.0,10.4
63787030455259,27.7,12.8,-0.1,0.0,15.0,11.7
63787030456368,27.7,12.8,-0.1,0.0,15.0,11.9
63787030457472,26.8,11.9,-0.1,0.0,15.0,10.4
63787030458582,28.2,13.3,-0.1,0.0,15.0,12.2
63787030459685,27.2,12.3,-0.1,0.0,15.0,10.6
63787030460794,23.6,8.7,-0.1,0.0,15.0,7.4
63787030461910,27.0,12.1,-0.1,0.0,15.0,9.7
63787030463019,27.8,12.9,-0.1,0.0,15.0,11.8
63787030464135,27.2,12.3,-0.1,0.0,15.0,9.7
63787030465228,25.8,10.9,-0.1,0.0,15.0,10.1
63787030466318,28.4,13.5,-0.1,0.0,15.0,10.9
63787030467427,26.3,11.4,-0.1,0.0,15.0,10.1
63787030468533,28.4,13.5,-0.1,0.0,15.0,11.5
63787030469626,27.4,12.5,-0.1,0.0,15.0,11.4
63787030470717,27.8,12.9,-0.1,0.0,15.0,11.5
63787030471826,28.3,13.4,-0.1,0.0,15.0,12.4
