TimeStamp (ms), Total Power (W), CPU (W), Monitor (W), Disk (W), Base (W), Application (W)
63787048114693,28.6,13.7,-0.1,0.0,15.0,12.3
63787048115873,30.3,15.4,-0.1,0.0,15.0,13.9
63787048117060,29.7,14.8,-0.1,0.0,15.0,13.4
63787048118248,28.5,13.6,-0.1,0.0,15.0,12.2
63787048119429,27.8,12.9,-0.1,0.0,15.0,10.1
63787048120616,29.2,14.3,-0.1,0.0,15.0,11.4
63787048121788,29.9,15.0,-0.1,0.0,15.0,11.9
63787048122959,29.2,14.3,-0.1,0.0,15.0,11.4
63787048124146,29.2,14.3,-0.1,0.0,15.0,10.8
63787048125302,28.2,13.3,-0.1,0.0,15.0,10.5
63787048126467,29.7,14.8,-0.1,0.0,15.0,12.5
63787048127638,29.8,14.9,-0.1,0.0,15.0,11.8
63787048128810,30.2,15.3,-0.1,0.0,15.0,11.9
63787048129982,30.7,15.8,-0.1,0.0,15.0,12.7
63787048131169,29.7,14.8,-0.1,0.0,15.0,12.2
63787048132353,29.6,14.7,-0.1,0.0,15.0,11.7
63787048133524,30.2,15.3,-0.1,0.0,15.0,11.9
63787048134696,30.1,15.2,-0.1,0.0,15.0,12.0
63787048135868,29.6,14.7,-0.1,0.0,15.0,12.2
63787048137055,29.3,14.4,-0.1,0.0,15.0,11.2
63787048138226,30.0,15.1,-0.1,0.0,15.0,11.8
63787048139411,29.8,14.9,-0.1,0.0,15.0,11.6
63787048140598,30.1,15.2,-0.1,0.0,15.0,11.7
63787048141770,30.7,15.8,-0.1,0.0,15.0,12.5
63787048142957,29.6,14.7,-0.1,0.0,15.0,11.2
63787048144144,28.7,13.8,-0.1,0.0,15.0,10.3
63787048145316,29.7,14.8,-0.1,0.0,15.0,11.5
63787048146500,30.2,15.3,-0.1,0.0,15.0,12.4
63787048147687,30.3,15.4,-0.1,0.0,15.0,12.6
63787048148858,29.5,14.6,-0.1,0.0,15.0,11.6
63787048150030,30.8,15.9,-0.1,0.0,15.0,13.1
63787048151202,29.4,14.5,-0.1,0.0,15.0,11.6
63787048152401,29.5,14.6,-0.1,0.0,15.0,11.6
63787048153573,27.6,12.7,-0.1,0.0,15.0,11.5
63787048154775,28.0,13.1,-0.1,0.0,15.0,11.3
63787048155959,28.6,13.7,-0.1,0.0,15.0,12.2
63787048157146,29.5,14.5,-0.1,0.0,15.0,13.5
63787048158326,28.9,14.0,-0.1,0.0,15.0,12.0
63787048159498,29.4,14.5,-0.1,0.0,15.0,12.6
63787048160685,28.8,13.9,-0.1,0.0,15.0,12.3
63787048161865,29.0,14.1,-0.1,0.0,15.0,11.8
63787048163053,27.3,12.4,-0.1,0.0,15.0,10.9
63787048164237,29.2,14.3,-0.1,0.0,15.0,12.7
63787048165424,28.3,13.4,-0.1,0.0,15.0,11.8
63787048166596,28.4,13.5,-0.1,0.0,15.0,11.9
63787048167765,27.9,13.0,-0.1,0.0,15.0,9.6
63787048168952,28.8,13.9,-0.1,0.0,15.0,10.8
63787048170124,28.1,13.2,-0.1,0.0,15.0,10.5
63787048171296,29.1,14.2,-0.1,0.0,15.0,10.9
63787048172483,29.5,14.6,-0.1,0.0,15.0,10.5
63787048173670,27.9,13.0,-0.1,0.0,15.0,10.2
63787048174842,28.5,13.6,-0.1,0.0,15.0,10.1
63787048176013,29.1,14.2,-0.1,0.0,15.0,11.3
63787048177200,29.4,14.5,-0.1,0.0,15.0,11.4
63787048178356,29.0,14.1,-0.1,0.0,15.0,10.2
63787048179528,28.1,13.2,-0.1,0.0,15.0,10.6
63787048180700,29.7,14.8,-0.1,0.0,15.0,11.0
63787048181887,28.3,13.4,-0.1,0.0,15.0,10.2
63787048183074,29.0,14.1,-0.1,0.0,15.0,10.4
63787048184246,28.9,14.0,-0.1,0.0,15.0,10.5
63787048185433,28.2,13.3,-0.1,0.0,15.0,9.8
63787048186620,30.0,15.1,-0.1,0.0,15.0,11.3
63787048187807,28.3,13.4,-0.1,0.0,15.0,10.0
63787048188995,28.5,13.6,-0.1,0.0,15.0,9.5
63787048190166,28.3,13.4,-0.1,0.0,15.0,9.9
63787048191353,29.0,14.1,-0.1,0.0,15.0,10.7
63787048192541,29.4,14.5,-0.1,0.0,15.0,11.6
63787048193712,27.7,12.8,-0.1,0.0,15.0,11.3
63787048194884,30.2,15.3,-0.1,0.0,15.0,13.5
63787048196048,26.4,11.5,-0.1,0.0,15.0,10.0
63787048197220,27.7,12.8,-0.1,0.0,15.0,11.4
63787048198416,28.9,14.0,-0.1,0.0,15.0,11.8
63787048199603,27.8,12.9,-0.1,0.0,15.0,11.1
63787048200774,30.3,15.4,-0.1,0.0,15.0,13.6
63787048201939,28.6,13.7,-0.1,0.0,15.0,11.9
63787048203111,30.4,15.5,-0.1,0.0,15.0,13.4
63787048204294,30.2,15.3,-0.1,0.0,15.0,13.3
63787048205481,27.3,12.4,-0.1,0.0,15.0,10.5
63787048206668,29.1,14.2,-0.1,0.0,15.0,12.1
63787048207864,28.6,13.7,-0.1,0.0,15.0,10.8
63787048209067,28.4,13.5,-0.1,0.0,15.0,10.5
63787048210238,30.9,16.0,-0.1,0.0,15.0,12.5
63787048211426,28.8,13.9,-0.1,0.0,15.0,10.5
63787048212597,29.5,14.6,-0.1,0.0,15.0,11.3
63787048213769,29.6,14.7,-0.1,0.0,15.0,10.7
63787048214940,28.9,14.0,-0.1,0.0,15.0,10.9
63787048216096,29.2,14.3,-0.1,0.0,15.0,10.8
63787048217284,27.8,12.9,-0.1,0.0,15.0,9.8
63787048218471,28.3,13.4,-0.1,0.0,15.0,10.0
63787048219642,28.3,13.4,-0.1,0.0,15.0,10.2
63787048220798,28.3,13.4,-0.1,0.0,15.0,10.1
63787048221954,28.8,13.9,-0.1,0.0,15.0,10.7
63787048223126,29.3,14.4,-0.1,0.0,15.0,10.9
63787048224297,28.1,13.2,-0.1,0.0,15.0,10.3
63787048225469,28.3,13.4,-0.1,0.0,15.0,10.5
63787048226641,30.1,15.2,-0.1,0.0,15.0,11.1
63787048227812,28.6,13.7,-0.1,0.0,15.0,10.8
63787048228984,28.8,13.9,-0.1,0.0,15.0,10.7
63787048230171,28.8,13.9,-0.1,0.0,15.0,10.6
63787048231351,29.7,14.8,-0.1,0.0,15.0,9.7
63787048232522,29.3,14.4,-0.1,0.0,15.0,10.7
63787048233715,29.2,14.3,-0.1,0.0,15.0,10.9
63787048234871,28.4,13.5,-0.1,0.0,15.0,9.9
63787048236058,29.4,14.5,-0.1,0.0,15.0,11.1
63787048237229,29.7,14.8,-0.1,0.0,15.0,10.9
63787048238417,28.2,13.2,-0.1,0.0,15.0,9.9
63787048239588,29.1,14.2,-0.1,0.0,15.0,11.0
63787048240760,28.2,13.3,-0.1,0.0,15.0,9.9
63787048241947,29.4,14.5,-0.1,0.0,15.0,11.0
63787048243119,28.6,13.7,-0.1,0.0,15.0,10.9
63787048244306,29.1,14.2,-0.1,0.0,15.0,10.4
63787048245477,28.9,14.0,-0.1,0.0,15.0,11.3
63787048246665,29.2,14.3,-0.1,0.0,15.0,11.4
63787048247836,29.2,14.3,-0.1,0.0,15.0,10.9
63787048249008,28.5,13.6,-0.1,0.0,15.0,10.1
63787048250164,30.2,15.3,-0.1,0.0,15.0,12.2
63787048251335,28.5,13.6,-0.1,0.0,15.0,9.7
63787048252507,28.6,13.7,-0.1,0.0,15.0,10.1
63787048253694,28.1,13.2,-0.1,0.0,15.0,10.4
63787048254881,29.5,14.6,-0.1,0.0,15.0,11.3
63787048256053,29.5,14.6,-0.1,0.0,15.0,10.9
63787048257225,28.6,13.7,-0.1,0.0,15.0,10.9
63787048258396,28.7,13.8,-0.1,0.0,15.0,10.5
63787048259568,29.4,14.5,-0.1,0.0,15.0,11.0
63787048260755,29.8,14.9,-0.1,0.0,15.0,11.5
