TimeStamp (ms), Total Power (W), CPU (W), Monitor (W), Disk (W), Base (W), Application (W)
63787305585007,30.4,15.5,-0.1,0.0,15.0,12.0
63787305586085,28.3,13.4,-0.1,0.0,15.0,9.9
63787305587168,27.3,12.4,-0.1,0.0,15.0,9.4
63787305588243,27.2,12.3,-0.1,0.0,15.0,9.4
63787305589315,28.5,13.6,-0.1,0.0,15.0,11.0
63787305590406,28.8,13.9,-0.1,0.0,15.0,10.6
63787305591469,29.3,14.4,-0.1,0.0,15.0,12.3
63787305592556,28.9,14.0,-0.1,0.0,15.0,11.2
63787305593631,28.3,13.4,-0.1,0.0,15.0,10.6
63787305594715,28.6,13.7,-0.1,0.0,15.0,11.1
63787305595791,27.6,12.7,-0.1,0.0,15.0,10.2
63787305596868,29.3,14.4,-0.1,0.0,15.0,11.4
63787305597970,28.7,13.8,-0.1,0.0,15.0,10.6
63787305599036,28.6,13.7,-0.1,0.0,15.0,10.7
63787305600122,29.2,14.3,-0.1,0.0,15.0,11.9
63787305601199,30.2,15.3,-0.1,0.0,15.0,11.0
63787305602290,28.9,14.0,-0.1,0.0,15.0,10.2
63787305603366,27.6,12.7,-0.1,0.0,15.0,10.1
63787305604473,28.0,13.1,-0.1,0.0,15.0,10.6
63787305605581,27.9,13.0,-0.1,0.0,15.0,10.5
63787305606673,31.2,16.3,-0.1,0.0,15.0,10.3
63787305607752,27.8,12.9,-0.1,0.0,15.0,9.4
63787305608823,28.1,13.2,-0.1,0.0,15.0,10.5
63787305609909,28.8,13.9,-0.1,0.0,15.0,11.2
63787305610989,28.5,13.6,-0.1,0.0,15.0,10.6
63787305612067,29.2,14.3,-0.1,0.0,15.0,11.7
63787305613170,27.6,12.7,-0.1,0.0,15.0,9.9
63787305614250,27.1,12.2,-0.1,0.0,15.0,9.3
63787305615327,28.6,13.7,-0.1,0.0,15.0,11.3
63787305616400,29.1,14.2,-0.1,0.0,15.0,11.5
63787305617479,28.2,13.3,-0.1,0.0,15.0,11.1
63787305618575,29.2,14.3,-0.1,0.0,15.0,11.7
