TimeStamp (ms), Total Power (W), CPU (W), Monitor (W), Disk (W), Base (W), Application (W)
63787006559060,29.5,14.6,-0.1,0.0,15.0,11.1
63787006560139,33.5,18.6,-0.1,0.0,15.0,12.4
63787006561220,30.7,15.8,-0.1,0.0,15.0,13.3
63787006562288,31.3,16.4,-0.1,0.0,15.0,13.8
63787006563365,29.1,14.2,-0.1,0.0,15.0,11.5
63787006564463,29.9,14.9,-0.1,0.0,15.0,11.9
63787006565559,28.5,13.6,-0.1,0.0,15.0,10.7
63787006566659,31.0,16.1,-0.1,0.0,15.0,13.8
63787006567743,27.2,12.3,-0.1,0.0,15.0,9.9
63787006568838,29.0,14.1,-0.1,0.0,15.0,11.9
63787006569904,29.0,14.1,-0.1,0.0,15.0,12.2
63787006570975,27.3,12.4,-0.1,0.0,15.0,9.4
63787006572067,29.7,14.8,-0.1,0.0,15.0,11.8
63787006573172,30.2,15.3,-0.1,0.0,15.0,12.4
63787006574268,29.8,14.9,-0.1,0.0,15.0,12.5
63787006575327,31.1,16.1,-0.1,0.0,15.0,11.1
63787006576405,30.5,15.6,-0.1,0.0,15.0,13.4
63787006577501,30.6,15.7,-0.1,0.0,15.0,11.8
63787006578588,34.6,19.7,-0.1,0.0,15.0,12.5
63787006579683,31.8,16.9,-0.1,0.0,15.0,11.4
63787006580749,29.1,14.2,-0.1,0.0,15.0,11.3
63787006581836,30.4,15.5,-0.1,0.0,15.0,12.3
63787006582931,31.4,16.5,-0.1,0.0,15.0,13.5
63787006584020,29.2,14.3,-0.1,0.0,15.0,11.8
63787006585112,30.4,15.5,-0.1,0.0,15.0,12.3
63787006586172,29.6,14.7,-0.1,0.0,15.0,11.3
63787006587267,30.8,15.9,-0.1,0.0,15.0,12.5
63787006588374,28.7,13.8,-0.1,0.0,15.0,11.5
63787006589473,28.7,13.8,-0.1,0.0,15.0,10.6
63787006590557,29.2,14.3,-0.1,0.0,15.0,11.4
63787006591641,30.3,15.4,-0.1,0.0,15.0,12.6
63787006592728,27.8,12.9,-0.1,0.0,15.0,10.0
63787006593833,30.2,15.3,-0.1,0.0,15.0,13.1
63787006594931,30.0,15.1,-0.1,0.0,15.0,11.7
63787006595988,28.1,13.2,-0.1,0.0,15.0,9.7
63787006597078,30.2,15.3,-0.1,0.0,15.0,11.8
63787006598149,29.7,14.8,-0.1,0.0,15.0,11.9
63787006599218,29.5,14.6,-0.1,0.0,15.0,11.1
63787006600301,31.7,16.8,-0.1,0.0,15.0,13.5
63787006601422,31.9,17.0,-0.1,0.0,15.0,12.4
63787006602495,29.9,15.0,-0.1,0.0,15.0,12.1
63787006603587,32.0,17.1,-0.1,0.0,15.0,13.8
63787006604659,30.4,15.5,-0.1,0.0,15.0,12.8
63787006605764,31.2,16.3,-0.1,0.0,15.0,12.9
63787006606873,30.0,15.1,-0.1,0.0,15.0,12.1
63787006607973,28.9,14.0,-0.1,0.0,15.0,11.5
63787006609056,30.4,15.5,-0.1,0.0,15.0,12.6
63787006610140,30.5,15.6,-0.1,0.0,15.0,11.4
63787006611207,30.9,16.0,-0.1,0.0,15.0,13.2
63787006612288,30.5,15.6,-0.1,0.0,15.0,12.9
63787006613389,29.8,14.9,-0.1,0.0,15.0,10.9
63787006614500,30.0,15.1,-0.1,0.0,15.0,12.6
63787006615618,30.2,15.3,-0.1,0.0,15.0,12.0
63787006616709,28.4,13.5,-0.1,0.0,15.0,10.8
63787006617806,29.4,14.5,-0.1,0.0,15.0,11.3
63787006618903,31.5,16.6,-0.1,0.0,15.0,14.0
63787006619981,29.6,14.7,-0.1,0.0,15.0,12.0
63787006621070,29.8,14.9,-0.1,0.0,15.0,11.8
63787006622147,30.7,15.8,-0.1,0.0,15.0,13.0
63787006623226,29.0,14.1,-0.1,0.0,15.0,10.3
63787006624292,28.2,13.3,-0.1,0.0,15.0,11.5
63787006625368,28.5,13.6,-0.1,0.0,15.0,11.6
63787006626425,27.2,12.3,-0.1,0.0,15.0,11.0
63787006627510,28.8,13.9,-0.1,0.0,15.0,12.1
63787006628590,27.4,12.5,-0.1,0.0,15.0,11.2
63787006629673,28.0,13.1,-0.1,0.0,15.0,11.1
63787006630758,29.9,15.0,-0.1,0.0,15.0,14.0
63787006631837,27.8,12.9,-0.1,0.0,15.0,10.3
63787006632926,29.8,14.9,-0.1,0.0,15.0,12.7
