TimeStamp (ms), Total Power (W), CPU (W), Monitor (W), Disk (W), Base (W), Application (W)
63787304638670,27.9,13.0,-0.1,0.0,15.0,11.5
63787304639754,30.3,15.4,-0.1,0.0,15.0,11.7
63787304640828,28.6,13.7,-0.1,0.0,15.0,10.8
63787304641899,28.5,13.6,-0.1,0.0,15.0,11.0
63787304642989,27.7,12.8,-0.1,0.0,15.0,11.1
63787304644072,29.2,14.3,-0.1,0.0,15.0,11.0
63787304645165,27.3,12.4,-0.1,0.0,15.0,10.2
63787304646240,27.9,13.0,-0.1,0.0,15.0,10.3
63787304647333,30.0,15.1,-0.1,0.0,15.0,10.8
63787304648417,29.6,14.7,-0.1,0.0,15.0,10.8
63787304649496,28.9,14.0,-0.1,0.0,15.0,9.9
63787304650568,28.7,13.8,-0.1,0.0,15.0,10.5
63787304651674,29.1,14.2,-0.1,0.0,15.0,11.5
63787304652732,29.9,15.0,-0.1,0.0,15.0,11.8
63787304653810,28.6,13.7,-0.1,0.0,15.0,10.6
63787304654884,28.1,13.2,-0.1,0.0,15.0,10.8
63787304655971,28.5,13.6,-0.1,0.0,15.0,11.5
63787304657040,28.4,13.5,-0.1,0.0,15.0,10.2
63787304658120,28.4,13.5,-0.1,0.0,15.0,10.4
63787304659190,29.5,14.6,-0.1,0.0,15.0,11.6
63787304660290,28.4,13.5,-0.1,0.0,15.0,11.7
63787304661372,27.7,12.8,-0.1,0.0,15.0,10.0
63787304662463,26.8,11.9,-0.1,0.0,15.0,10.0
63787304663539,28.3,13.4,-0.1,0.0,15.0,10.5
63787304664619,29.1,14.2,-0.1,0.0,15.0,11.7
63787304665697,28.2,13.3,-0.1,0.0,15.0,10.5
63787304666780,27.7,12.8,-0.1,0.0,15.0,10.2
63787304667869,29.3,14.4,-0.1,0.0,15.0,12.4
63787304668960,29.6,14.7,-0.1,0.0,15.0,11.3
63787304670041,29.3,14.4,-0.1,0.0,15.0,11.3
63787304671120,30.2,15.3,-0.1,0.0,15.0,12.1
63787304672193,27.9,13.0,-0.1,0.0,15.0,9.5
63787304673276,29.0,14.1,-0.1,0.0,15.0,11.4
63787304674356,26.0,11.1,-0.1,0.0,15.0,9.1
63787304675430,29.3,14.4,-0.1,0.0,15.0,11.6
63787304676515,28.2,13.3,-0.1,0.0,15.0,10.3
63787304677587,28.7,13.8,-0.1,0.0,15.0,11.5
63787304678664,27.6,12.7,-0.1,0.0,15.0,10.1
63787304679744,28.7,13.8,-0.1,0.0,15.0,11.2
63787304680807,29.2,14.3,-0.1,0.0,15.0,10.7
63787304681886,29.2,14.3,-0.1,0.0,15.0,11.7
63787304682965,28.2,13.3,-0.1,0.0,15.0,11.3
63787304684041,26.0,11.1,-0.1,0.0,15.0,9.5
63787304685113,27.1,12.2,-0.1,0.0,15.0,11.3
63787304686194,29.4,14.5,-0.1,0.0,15.0,12.5
63787304687274,26.1,11.2,-0.1,0.0,15.0,9.4
63787304688374,29.3,14.4,-0.1,0.0,15.0,13.0
63787304689462,26.3,11.4,-0.1,0.0,15.0,10.2
63787304690538,25.7,10.8,-0.1,0.0,15.0,9.5
63787304691629,26.9,12.0,-0.1,0.0,15.0,10.0
63787304692713,28.2,13.3,-0.1,0.0,15.0,11.8
63787304693789,27.1,12.2,-0.1,0.0,15.0,10.9
63787304694877,28.0,13.1,-0.1,0.0,15.0,11.4
63787304695949,27.4,12.5,-0.1,0.0,15.0,10.8
63787304697026,29.8,14.9,-0.1,0.0,15.0,13.1
63787304698108,28.5,13.6,-0.1,0.0,15.0,12.8
63787304699187,26.8,11.9,-0.1,0.0,15.0,10.8
63787304700261,28.3,13.4,-0.1,0.0,15.0,11.4
63787304701342,26.4,11.5,-0.1,0.0,15.0,10.6
63787304702431,28.3,13.4,-0.1,0.0,15.0,11.4
63787304703521,27.7,12.8,-0.1,0.0,15.0,10.6
63787304704616,28.4,13.5,-0.1,0.0,15.0,11.4
63787304705697,25.2,10.3,-0.1,0.0,15.0,8.6
63787304706783,29.2,14.3,-0.1,0.0,15.0,12.4
63787304707852,28.5,13.6,-0.1,0.0,15.0,11.3
63787304708944,29.9,15.0,-0.1,0.0,15.0,12.4
63787304710025,30.2,15.3,-0.1,0.0,15.0,13.4
63787304711102,30.4,15.5,-0.1,0.0,15.0,12.5
63787304712176,29.3,14.4,-0.1,0.0,15.0,12.3
63787304713272,30.2,15.3,-0.1,0.0,15.0,11.7
63787304714363,28.5,13.6,-0.1,0.0,15.0,11.0
63787304715465,29.2,14.3,-0.1,0.0,15.0,12.3
63787304716549,28.4,13.5,-0.1,0.0,15.0,11.3
63787304717610,29.7,14.8,-0.1,0.0,15.0,12.6
63787304718686,29.4,14.5,-0.1,0.0,15.0,11.5
63787304719776,28.6,13.7,-0.1,0.0,15.0,10.6
63787304720860,31.2,16.3,-0.1,0.0,15.0,14.0
63787304721945,28.6,13.7,-0.1,0.0,15.0,11.3
63787304723025,29.3,14.4,-0.1,0.0,15.0,11.5
63787304724110,29.0,14.1,-0.1,0.0,15.0,11.5
63787304725186,31.2,16.3,-0.1,0.0,15.0,13.2
63787304726311,31.3,16.3,-0.1,0.0,15.0,12.5
63787304727390,28.5,13.6,-0.1,0.0,15.0,11.0
63787304728463,30.6,15.7,-0.1,0.0,15.0,12.8
63787304729548,30.0,15.1,-0.1,0.0,15.0,12.2
63787304730612,29.8,14.9,-0.1,0.0,15.0,11.7
63787304731683,28.4,13.5,-0.1,0.0,15.0,11.3
63787304732745,29.5,14.6,-0.1,0.0,15.0,11.2
63787304733817,28.8,13.9,-0.1,0.0,15.0,11.3
63787304734900,29.7,14.8,-0.1,0.0,15.0,11.8
63787304735981,30.4,15.5,-0.1,0.0,15.0,13.3
63787304737090,28.9,14.0,-0.1,0.0,15.0,12.1
63787304738168,28.8,13.9,-0.1,0.0,15.0,11.6
63787304739242,29.4,14.5,-0.1,0.0,15.0,11.5
63787304740318,29.2,14.3,-0.1,0.0,15.0,12.4
63787304741393,26.5,11.6,-0.1,0.0,15.0,10.4
63787304742468,26.7,11.8,-0.1,0.0,15.0,10.3
63787304743547,26.9,12.0,-0.1,0.0,15.0,10.9
63787304744615,28.9,14.0,-0.1,0.0,15.0,11.9
63787304745695,25.7,10.8,-0.1,0.0,15.0,9.8
63787304746779,27.4,12.5,-0.1,0.0,15.0,11.6
63787304747876,26.0,11.1,-0.1,0.0,15.0,9.8
63787304748964,27.3,12.4,-0.1,0.0,15.0,11.0
63787304750058,28.9,14.0,-0.1,0.0,15.0,13.2
63787304751134,28.9,14.0,-0.1,0.0,15.0,12.5
63787304752217,27.9,13.0,-0.1,0.0,15.0,10.8
63787304753296,30.7,15.8,-0.1,0.0,15.0,14.0
63787304754361,26.0,11.0,-0.1,0.0,15.0,8.6
63787304755449,27.3,12.4,-0.1,0.0,15.0,10.2
63787304756528,29.1,14.2,-0.1,0.0,15.0,12.8
63787304757610,30.3,15.4,-0.1,0.0,15.0,13.9
63787304758679,28.4,13.5,-0.1,0.0,15.0,11.4
63787304759783,27.6,12.7,-0.1,0.0,15.0,11.2
63787304760851,30.1,15.2,-0.1,0.0,15.0,13.0
63787304761936,27.2,12.3,-0.1,0.0,15.0,11.4
63787304763013,30.0,15.1,-0.1,0.0,15.0,13.7
63787304764096,29.5,14.6,-0.1,0.0,15.0,12.7
63787304765174,27.6,12.7,-0.1,0.0,15.0,10.3
63787304766258,28.1,13.2,-0.1,0.0,15.0,11.6
63787304767341,29.0,14.1,-0.1,0.0,15.0,10.7
63787304768418,27.8,12.9,-0.1,0.0,15.0,12.0
63787304769503,30.2,15.3,-0.1,0.0,15.0,12.3
63787304770574,27.4,12.5,-0.1,0.0,15.0,11.2
63787304771671,30.5,15.6,-0.1,0.0,15.0,14.0
63787304772758,26.2,11.3,-0.1,0.0,15.0,9.6
63787304773846,27.5,12.6,-0.1,0.0,15.0,10.6
