TimeStamp (ms), Total Power (W), CPU (W), Monitor (W), Disk (W), Base (W), Application (W)
63786876509611,16.9,2.0,-0.1,0.0,15.0,0.1
63786876510704,29.4,14.5,-0.1,0.0,15.0,9.5
63786876511793,29.3,14.4,-0.1,0.0,15.0,10.2
63786876512877,31.5,16.6,-0.1,0.0,15.0,14.1
63786876513970,28.9,14.0,-0.1,0.0,15.0,11.6
63786876515075,28.5,13.6,-0.1,0.0,15.0,10.6
63786876516157,29.1,14.2,-0.1,0.0,15.0,12.1
63786876517249,26.5,11.6,-0.1,0.0,15.0,9.2
63786876518353,29.3,14.4,-0.1,0.0,15.0,11.5
63786876519471,28.7,13.8,-0.1,0.0,15.0,10.7
63786876520553,27.6,12.7,-0.1,0.0,15.0,10.0
63786876521661,26.8,11.9,-0.1,0.0,15.0,9.0
63786876522755,29.2,14.3,-0.1,0.0,15.0,11.2
63786876523859,28.1,13.2,-0.1,0.0,15.0,10.2
63786876524961,27.7,12.8,-0.1,0.0,15.0,10.2
63786876526058,28.1,13.2,-0.1,0.0,15.0,10.5
63786876527177,27.5,12.6,-0.1,0.0,15.0,9.9
63786876528266,30.0,15.1,-0.1,0.0,15.0,10.6
63786876529378,28.5,13.6,-0.1,0.0,15.0,10.0
63786876530471,29.9,15.0,-0.1,0.0,15.0,10.8
63786876531551,28.9,14.0,-0.1,0.0,15.0,11.6
63786876532643,29.4,14.5,-0.1,0.0,15.0,10.6
63786876533730,28.4,13.5,-0.1,0.0,15.0,10.9
63786876534823,29.2,14.3,-0.1,0.0,15.0,10.8
63786876535918,27.9,13.0,-0.1,0.0,15.0,11.1
63786876537007,30.6,15.7,-0.1,0.0,15.0,12.0
63786876538091,28.8,13.9,-0.1,0.0,15.0,10.8
63786876539182,28.0,13.1,-0.1,0.0,15.0,11.5
63786876540282,27.4,12.5,-0.1,0.0,15.0,9.6
63786876541363,27.6,12.7,-0.1,0.0,15.0,10.1
63786876542461,29.7,14.8,-0.1,0.0,15.0,11.9
63786876543552,27.5,12.6,-0.1,0.0,15.0,9.9
63786876544662,29.4,14.5,-0.1,0.0,15.0,11.1
63786876545766,29.3,14.4,-0.1,0.0,15.0,10.0
63786876546848,28.3,13.4,-0.1,0.0,15.0,10.8
63786876547929,27.9,13.0,-0.1,0.0,15.0,10.9
63786876549010,28.9,14.0,-0.1,0.0,15.0,11.0
63786876550112,27.6,12.7,-0.1,0.0,15.0,9.7
63786876551197,29.7,14.8,-0.1,0.0,15.0,12.4
63786876552292,30.0,15.1,-0.1,0.0,15.0,12.8
63786876553374,29.1,14.2,-0.1,0.0,15.0,11.1
63786876554469,27.7,12.8,-0.1,0.0,15.0,9.3
63786876555551,27.6,12.7,-0.1,0.0,15.0,11.3
63786876556633,27.1,12.2,-0.1,0.0,15.0,10.0
63786876557721,29.4,14.5,-0.1,0.0,15.0,12.9
63786876558803,26.5,11.6,-0.1,0.0,15.0,10.6
63786876559885,26.9,12.0,-0.1,0.0,15.0,9.3
63786876560976,27.2,12.3,-0.1,0.0,15.0,11.0
63786876562063,27.5,12.6,-0.1,0.0,15.0,10.2
63786876563215,26.5,11.6,-0.1,0.0,15.0,10.0
63786876564316,29.0,14.1,-0.1,0.0,15.0,11.6
63786876565405,29.4,14.5,-0.1,0.0,15.0,13.6
63786876566508,28.7,13.8,-0.1,0.0,15.0,12.8
63786876567600,28.4,13.5,-0.1,0.0,15.0,12.2
63786876568690,26.3,11.4,-0.1,0.0,15.0,10.2
63786876569778,27.0,12.1,-0.1,0.0,15.0,10.5
63786876570878,27.1,12.2,-0.1,0.0,15.0,11.4
63786876571967,27.5,12.6,-0.1,0.0,15.0,11.6
63786876573081,28.4,13.5,-0.1,0.0,15.0,12.3
63786876574170,28.2,13.3,-0.1,0.0,15.0,12.3
63786876575272,28.5,13.6,-0.1,0.0,15.0,12.5
63786876576365,27.4,12.5,-0.1,0.0,15.0,10.9
63786876577465,28.7,13.8,-0.1,0.0,15.0,11.8
63786876578554,28.6,13.7,-0.1,0.0,15.0,11.4
63786876579668,31.2,16.3,-0.1,0.0,15.0,14.2
63786876580760,28.7,13.8,-0.1,0.0,15.0,11.7
63786876581857,30.7,15.8,-0.1,0.0,15.0,13.3
63786876582964,28.2,13.3,-0.1,0.0,15.0,11.3
63786876584056,29.3,14.4,-0.1,0.0,15.0,10.9
63786876585180,29.6,14.7,-0.1,0.0,15.0,12.7
63786876586272,29.2,14.3,-0.1,0.0,15.0,12.5
63786876587358,28.9,14.0,-0.1,0.0,15.0,11.2
63786876588455,28.8,13.9,-0.1,0.0,15.0,12.0
63786876589551,29.6,14.7,-0.1,0.0,15.0,12.3
63786876590647,30.5,15.6,-0.1,0.0,15.0,12.2
63786876591729,28.9,14.0,-0.1,0.0,15.0,11.0
