TimeStamp (ms), Total Power (W), CPU (W), Monitor (W), Disk (W), Base (W), Application (W)
63787006346555,27.9,13.0,-0.1,0.0,15.0,11.3
63787006347632,30.0,15.1,-0.1,0.0,15.0,13.1
63787006348706,29.4,14.5,-0.1,0.0,15.0,13.0
63787006349773,29.3,14.4,-0.1,0.0,15.0,12.8
63787006350847,28.3,13.4,-0.1,0.0,15.0,12.4
63787006351918,31.3,16.4,-0.1,0.0,15.0,14.3
63787006352979,28.6,13.7,-0.1,0.0,15.0,12.3
63787006354056,27.7,12.8,-0.1,0.0,15.0,11.5
63787006355120,28.3,13.4,-0.1,0.0,15.0,11.8
63787006356185,29.2,14.3,-0.1,0.0,15.0,12.4
63787006357277,28.2,13.3,-0.1,0.0,15.0,11.8
63787006358338,30.3,15.4,-0.1,0.0,15.0,14.0
63787006359394,28.6,13.7,-0.1,0.0,15.0,11.4
63787006360495,31.7,16.8,-0.1,0.0,15.0,13.1
63787006361555,29.5,14.6,-0.1,0.0,15.0,11.8
63787006362617,29.7,14.8,-0.1,0.0,15.0,12.1
63787006363690,30.1,15.2,-0.1,0.0,15.0,13.3
63787006364757,23.8,8.9,-0.1,0.0,15.0,7.4
63787006365814,23.1,8.2,-0.1,0.0,15.0,6.9
63787006366888,23.0,8.1,-0.1,0.0,15.0,7.0
63787006367966,24.0,9.1,-0.1,0.0,15.0,7.6
63787006369047,27.7,12.8,-0.1,0.0,15.0,10.6
63787006370124,27.0,12.1,-0.1,0.0,15.0,10.5
63787006371215,27.6,12.7,-0.1,0.0,15.0,9.8
63787006372296,26.1,11.2,-0.1,0.0,15.0,9.6
63787006373378,26.2,11.3,-0.1,0.0,15.0,10.1
63787006374444,26.9,12.0,-0.1,0.0,15.0,10.1
63787006375530,26.2,11.3,-0.1,0.0,15.0,9.7
63787006376613,25.8,10.9,-0.1,0.0,15.0,9.4
63787006377687,26.8,11.9,-0.1,0.0,15.0,9.5
63787006378759,28.0,13.1,-0.1,0.0,15.0,11.8
63787006379829,27.2,12.3,-0.1,0.0,15.0,10.8
63787006380912,26.4,11.5,-0.1,0.0,15.0,10.4
63787006381991,29.6,14.7,-0.1,0.0,15.0,11.7
63787006383066,26.3,11.4,-0.1,0.0,15.0,10.4
63787006384136,28.2,13.3,-0.1,0.0,15.0,11.8
63787006385198,24.3,9.4,-0.1,0.0,15.0,7.0
63787006386262,22.9,8.0,-0.1,0.0,15.0,6.9
63787006387335,23.2,8.3,-0.1,0.0,15.0,7.1
63787006388408,28.0,13.1,-0.1,0.0,15.0,11.1
63787006389478,29.2,14.3,-0.1,0.0,15.0,12.8
63787006390550,30.4,15.5,-0.1,0.0,15.0,13.4
63787006391623,27.2,12.3,-0.1,0.0,15.0,11.0
63787006392679,29.7,14.8,-0.1,0.0,15.0,13.4
63787006393759,27.7,12.8,-0.1,0.0,15.0,10.4
63787006394832,29.6,14.7,-0.1,0.0,15.0,12.9
63787006395895,28.7,13.8,-0.1,0.0,15.0,12.3
63787006396971,28.5,13.6,-0.1,0.0,15.0,12.3
63787006398038,27.8,12.9,-0.1,0.0,15.0,12.0
63787006399109,30.2,15.3,-0.1,0.0,15.0,13.2
63787006400186,29.5,14.6,-0.1,0.0,15.0,12.8
63787006401259,27.0,12.1,-0.1,0.0,15.0,11.1
63787006402327,29.3,14.4,-0.1,0.0,15.0,12.9
