TimeStamp (ms), Total Power (W), CPU (W), Monitor (W), Disk (W), Base (W), Application (W)
63787027183624,26.5,11.6,-0.1,0.0,15.0,10.3
63787027184732,29.7,14.8,-0.1,0.0,15.0,13.0
63787027185846,28.4,13.5,-0.1,0.0,15.0,12.6
63787027186956,28.5,13.6,-0.1,0.0,15.0,12.1
63787027188059,27.7,12.8,-0.1,0.0,15.0,11.5
63787027189196,29.6,14.7,-0.1,0.0,15.0,13.7
63787027190300,28.8,13.9,-0.1,0.0,15.0,12.4
63787027191410,26.5,11.6,-0.1,0.0,15.0,10.8
63787027192516,28.7,13.8,-0.1,0.0,15.0,11.9
63787027193632,25.7,10.8,-0.1,0.0,15.0,9.4
63787027194732,28.2,13.3,-0.1,0.0,15.0,12.0
63787027195842,27.4,12.5,-0.1,0.0,15.0,10.9
63787027196949,28.5,13.6,-0.1,0.0,15.0,12.2
63787027198060,29.6,14.7,-0.1,0.0,15.0,13.1
63787027199186,27.6,12.7,-0.1,0.0,15.0,11.9
63787027200299,28.2,13.3,-0.1,0.0,15.0,11.7
63787027201412,28.4,13.5,-0.1,0.0,15.0,12.2
63787027202518,27.2,12.3,-0.1,0.0,15.0,10.9
63787027203619,29.1,14.2,-0.1,0.0,15.0,12.8
