TimeStamp (ms), Total Power (W), CPU (W), Monitor (W), Disk (W), Base (W), Application (W)
63787274063930,25.6,10.7,-0.1,0.0,15.0,9.1
63787274064993,26.0,11.1,-0.1,0.0,15.0,9.4
63787274066037,27.0,12.1,-0.1,0.0,15.0,11.2
63787274067092,27.0,12.1,-0.1,0.0,15.0,11.0
63787274068139,27.0,12.1,-0.1,0.0,15.0,10.6
63787274069198,28.0,13.1,-0.1,0.0,15.0,11.5
63787274070244,25.4,10.5,-0.1,0.0,15.0,9.6
63787274071287,25.7,10.8,-0.1,0.0,15.0,9.6
63787274072350,26.9,12.0,-0.1,0.0,15.0,11.0
63787274073393,27.8,12.9,-0.1,0.0,15.0,11.6
63787274074439,28.3,13.4,-0.1,0.0,15.0,12.3
63787274075486,29.8,14.9,-0.1,0.0,15.0,13.6
63787274076546,29.8,14.9,-0.1,0.0,15.0,13.9
63787274077592,27.7,12.8,-0.1,0.0,15.0,11.5
63787274078639,27.8,12.8,-0.1,0.0,15.0,11.5
63787274079686,30.3,15.4,-0.1,0.0,15.0,13.2
63787274080740,28.7,13.8,-0.1,0.0,15.0,12.2
63787274081803,29.5,14.6,-0.1,0.0,15.0,13.6
63787274082855,29.1,14.2,-0.1,0.0,15.0,12.7
63787274083902,30.0,15.1,-0.1,0.0,15.0,13.8
63787274084945,27.1,12.2,-0.1,0.0,15.0,10.8
63787274086008,28.0,13.1,-0.1,0.0,15.0,12.4
63787274087070,27.6,12.7,-0.1,0.0,15.0,11.5
63787274088109,28.3,13.4,-0.1,0.0,15.0,11.8
63787274089171,28.0,13.1,-0.1,0.0,15.0,11.8
63787274090218,30.8,15.9,-0.1,0.0,15.0,14.4
63787274091280,28.0,13.1,-0.1,0.0,15.0,11.5
63787274092339,28.5,13.6,-0.1,0.0,15.0,11.9
63787274093359,25.6,10.7,-0.1,0.0,15.0,9.9
63787274094418,29.8,14.9,-0.1,0.0,15.0,13.5
63787274095488,27.5,12.6,-0.1,0.0,15.0,10.8
63787274096535,26.3,11.4,-0.1,0.0,15.0,10.3
63787274097637,27.3,12.3,-0.1,0.0,15.0,10.6
63787274098684,28.1,13.2,-0.1,0.0,15.0,9.5
63787274099737,28.0,13.1,-0.1,0.0,15.0,11.4
63787274100784,27.0,12.1,-0.1,0.0,15.0,10.2
63787274101828,28.7,13.8,-0.1,0.0,15.0,12.3
63787274102875,29.0,14.1,-0.1,0.0,15.0,12.9
63787274103934,27.6,12.7,-0.1,0.0,15.0,10.6
63787274104981,29.5,14.6,-0.1,0.0,15.0,13.7
63787274106028,27.3,12.4,-0.1,0.0,15.0,11.4
63787274107086,27.8,12.9,-0.1,0.0,15.0,11.1
63787274108149,26.3,11.4,-0.1,0.0,15.0,10.1
63787274109195,28.4,13.5,-0.1,0.0,15.0,12.1
