TimeStamp (ms), Total Power (W), CPU (W), Monitor (W), Disk (W), Base (W), Application (W)
63787312548614,29.7,14.8,-0.1,0.0,15.0,11.8
63787312549727,28.4,13.5,-0.1,0.0,15.0,11.2
63787312550827,29.5,14.6,-0.1,0.0,15.0,12.9
63787312551924,27.2,12.3,-0.1,0.0,15.0,9.5
63787312553017,27.7,12.8,-0.1,0.0,15.0,10.6
63787312554112,27.8,12.9,-0.1,0.0,15.0,10.1
63787312555213,27.7,12.8,-0.1,0.0,15.0,11.4
63787312556305,27.8,12.9,-0.1,0.0,15.0,11.0
63787312557413,28.2,13.3,-0.1,0.0,15.0,11.0
63787312558515,29.2,14.3,-0.1,0.0,15.0,12.2
63787312559615,26.5,11.6,-0.1,0.0,15.0,9.7
63787312560731,29.8,14.9,-0.1,0.0,15.0,11.9
63787312561837,27.3,12.4,-0.1,0.0,15.0,10.7
63787312562952,30.4,15.5,-0.1,0.0,15.0,13.2
63787312564047,30.8,15.9,-0.1,0.0,15.0,13.4
63787312565157,29.5,14.6,-0.1,0.0,15.0,11.7
63787312566258,29.4,14.5,-0.1,0.0,15.0,12.4
63787312567362,29.9,15.0,-0.1,0.0,15.0,13.1
63787312568455,28.9,14.0,-0.1,0.0,15.0,12.5
63787312569561,30.5,15.6,-0.1,0.0,15.0,13.4
63787312570661,29.7,14.8,-0.1,0.0,15.0,12.9
63787312571774,28.8,13.9,-0.1,0.0,15.0,12.8
63787312572917,28.6,13.7,-0.1,0.0,15.0,12.3
63787312574032,31.6,16.7,-0.1,0.0,15.0,13.2
63787312575127,29.1,14.2,-0.1,0.0,15.0,12.5
63787312576218,29.1,14.2,-0.1,0.0,15.0,12.4
63787312577321,28.0,13.1,-0.1,0.0,15.0,11.3
63787312578419,26.4,11.5,-0.1,0.0,15.0,9.7
63787312579511,27.3,12.4,-0.1,0.0,15.0,9.8
63787312580590,25.6,10.7,-0.1,0.0,15.0,9.3
63787312581691,26.3,11.4,-0.1,0.0,15.0,9.5
63787312582809,26.2,11.3,-0.1,0.0,15.0,9.6
63787312583902,28.6,13.7,-0.1,0.0,15.0,11.2
63787312584998,27.7,12.8,-0.1,0.0,15.0,11.1
63787312586097,27.6,12.7,-0.1,0.0,15.0,10.9
63787312587190,28.2,13.3,-0.1,0.0,15.0,11.4
63787312588297,27.0,12.1,-0.1,0.0,15.0,10.1
63787312589390,26.3,11.4,-0.1,0.0,15.0,8.6
63787312590484,28.9,14.0,-0.1,0.0,15.0,12.1
63787312591581,29.0,14.1,-0.1,0.0,15.0,12.1
63787312592690,28.9,14.0,-0.1,0.0,15.0,11.9
63787312593786,27.5,12.6,-0.1,0.0,15.0,10.5
63787312594910,29.5,14.6,-0.1,0.0,15.0,12.3
63787312596007,27.9,13.0,-0.1,0.0,15.0,10.8
63787312597106,25.9,11.0,-0.1,0.0,15.0,9.3
63787312598210,28.0,13.1,-0.1,0.0,15.0,11.1
63787312599306,27.2,12.3,-0.1,0.0,15.0,10.6
63787312600404,27.9,13.0,-0.1,0.0,15.0,10.9
63787312601492,28.4,13.5,-0.1,0.0,15.0,11.8
63787312602599,28.6,13.7,-0.1,0.0,15.0,11.1
63787312603711,27.0,12.1,-0.1,0.0,15.0,10.4
63787312604808,28.0,13.1,-0.1,0.0,15.0,10.5
63787312605908,27.9,13.0,-0.1,0.0,15.0,11.0
63787312607015,27.8,12.9,-0.1,0.0,15.0,10.8
63787312608106,27.4,12.5,-0.1,0.0,15.0,11.4
63787312609204,30.2,15.3,-0.1,0.0,15.0,12.4
63787312610297,28.6,13.7,-0.1,0.0,15.0,12.4
63787312611390,27.7,12.8,-0.1,0.0,15.0,11.0
63787312612488,28.4,13.5,-0.1,0.0,15.0,11.4
63787312613601,28.3,13.4,-0.1,0.0,15.0,11.0
63787312614715,27.3,12.4,-0.1,0.0,15.0,11.0
63787312615809,30.9,16.0,-0.1,0.0,15.0,12.9
63787312616928,26.1,11.2,-0.1,0.0,15.0,9.8
63787312618028,30.1,15.2,-0.1,0.0,15.0,12.6
63787312619123,27.8,12.9,-0.1,0.0,15.0,11.8
63787312620211,28.1,13.2,-0.1,0.0,15.0,10.9
63787312621306,26.5,11.6,-0.1,0.0,15.0,9.7
63787312622405,28.3,13.4,-0.1,0.0,15.0,11.6
63787312623492,27.3,12.4,-0.1,0.0,15.0,10.2
63787312624594,28.5,13.6,-0.1,0.0,15.0,11.3
63787312625690,28.8,13.9,-0.1,0.0,15.0,12.0
63787312626795,30.0,15.1,-0.1,0.0,15.0,12.6
63787312627889,28.8,13.9,-0.1,0.0,15.0,12.9
63787312628999,29.4,14.4,-0.1,0.0,15.0,11.6
63787312630104,28.0,13.1,-0.1,0.0,15.0,11.6
63787312631198,27.9,13.0,-0.1,0.0,15.0,11.1
63787312632306,28.7,13.8,-0.1,0.0,15.0,11.6
63787312633409,28.3,13.4,-0.1,0.0,15.0,11.8
63787312634505,26.3,11.4,-0.1,0.0,15.0,9.5
63787312635617,27.6,12.7,-0.1,0.0,15.0,10.8
63787312636736,26.4,11.5,-0.1,0.0,15.0,10.5
63787312637832,27.2,12.3,-0.1,0.0,15.0,9.5
63787312638938,27.4,12.5,-0.1,0.0,15.0,9.9
63787312640037,28.1,13.2,-0.1,0.0,15.0,11.9
63787312641144,27.7,12.8,-0.1,0.0,15.0,10.9
63787312642263,30.4,15.5,-0.1,0.0,15.0,13.4
63787312643360,27.2,12.3,-0.1,0.0,15.0,10.3
63787312644464,29.2,14.3,-0.1,0.0,15.0,12.1
63787312645596,29.1,14.2,-0.1,0.0,15.0,12.6
63787312646694,27.1,12.2,-0.1,0.0,15.0,10.7
63787312647799,28.2,13.3,-0.1,0.0,15.0,10.4
63787312648895,27.4,12.5,-0.1,0.0,15.0,10.4
63787312649993,27.7,12.8,-0.1,0.0,15.0,10.6
63787312651091,29.4,14.4,-0.1,0.0,15.0,11.3
63787312652186,28.6,13.7,-0.1,0.0,15.0,11.7
63787312653280,28.6,13.7,-0.1,0.0,15.0,11.3
63787312654395,29.9,15.0,-0.1,0.0,15.0,12.7
63787312655497,29.2,14.3,-0.1,0.0,15.0,12.1
63787312656607,27.9,13.0,-0.1,0.0,15.0,9.7
63787312657692,28.8,13.9,-0.1,0.0,15.0,10.2
63787312658802,30.4,15.4,-0.1,0.0,15.0,11.0
63787312659909,28.7,13.8,-0.1,0.0,15.0,10.1
63787312660991,28.6,13.6,-0.1,0.0,15.0,9.5
63787312662105,28.6,13.7,-0.1,0.0,15.0,10.7
63787312663198,28.7,13.8,-0.1,0.0,15.0,10.1
63787312664306,30.6,15.7,-0.1,0.0,15.0,11.6
63787312665400,27.7,12.8,-0.1,0.0,15.0,9.3
63787312666497,28.3,13.4,-0.1,0.0,15.0,9.7
63787312667599,28.5,13.6,-0.1,0.0,15.0,10.8
63787312668704,28.5,13.6,-0.1,0.0,15.0,9.5
63787312669811,28.9,14.0,-0.1,0.0,15.0,10.5
63787312670897,29.4,14.5,-0.1,0.0,15.0,11.3
63787312671995,29.1,14.2,-0.1,0.0,15.0,11.2
63787312673094,28.1,13.2,-0.1,0.0,15.0,9.8
63787312674186,30.4,15.5,-0.1,0.0,15.0,12.0
63787312675295,29.3,14.4,-0.1,0.0,15.0,10.6
63787312676388,28.2,13.3,-0.1,0.0,15.0,10.2
63787312677496,29.6,14.7,-0.1,0.0,15.0,11.7
63787312678606,28.4,13.4,-0.1,0.0,15.0,9.9
63787312679697,29.6,14.7,-0.1,0.0,15.0,9.9
63787312680799,28.9,14.0,-0.1,0.0,15.0,10.6
63787312681886,28.7,13.8,-0.1,0.0,15.0,11.3
63787312683003,28.3,13.4,-0.1,0.0,15.0,11.5
63787312684100,27.8,12.9,-0.1,0.0,15.0,11.3
63787312685218,26.0,11.1,-0.1,0.0,15.0,8.8
63787312686318,28.0,13.1,-0.1,0.0,15.0,11.3
63787312687423,30.6,15.7,-0.1,0.0,15.0,9.4
63787312688516,27.3,12.3,-0.1,0.0,15.0,10.1
63787312689617,26.4,11.5,-0.1,0.0,15.0,10.1
63787312690721,27.3,12.3,-0.1,0.0,15.0,10.3
63787312691817,28.4,13.5,-0.1,0.0,15.0,11.5
63787312692921,28.1,13.2,-0.1,0.0,15.0,11.6
63787312694027,26.0,11.1,-0.1,0.0,15.0,9.4
63787312695127,27.7,12.8,-0.1,0.0,15.0,11.2
63787312696223,29.1,14.2,-0.1,0.0,15.0,12.1
63787312697328,27.9,13.0,-0.1,0.0,15.0,11.1
63787312698434,27.6,12.7,-0.1,0.0,15.0,10.8
63787312699531,29.8,14.9,-0.1,0.0,15.0,13.1
63787312700631,28.1,13.2,-0.1,0.0,15.0,11.2
63787312701740,27.3,12.4,-0.1,0.0,15.0,10.3
63787312702842,28.1,13.2,-0.1,0.0,15.0,11.2
63787312703952,29.0,14.1,-0.1,0.0,15.0,12.6
63787312705057,28.8,13.9,-0.1,0.0,15.0,11.4
63787312706155,27.5,12.6,-0.1,0.0,15.0,11.3
63787312707265,27.9,13.0,-0.1,0.0,15.0,11.0
63787312708357,31.2,16.3,-0.1,0.0,15.0,14.8
63787312709456,28.2,13.3,-0.1,0.0,15.0,12.1
63787312710561,28.4,13.5,-0.1,0.0,15.0,11.5
63787312711669,28.8,13.9,-0.1,0.0,15.0,11.8
63787312712764,28.9,14.0,-0.1,0.0,15.0,11.8
63787312713873,30.5,15.6,-0.1,0.0,15.0,13.0
63787312715009,28.9,14.0,-0.1,0.0,15.0,11.9
63787312716118,28.4,13.5,-0.1,0.0,15.0,11.7
63787312717215,28.6,13.6,-0.1,0.0,15.0,12.1
63787312718297,29.1,14.2,-0.1,0.0,15.0,11.8
63787312719390,29.8,14.9,-0.1,0.0,15.0,11.6
63787312720484,28.8,13.9,-0.1,0.0,15.0,11.9
63787312721594,30.6,15.7,-0.1,0.0,15.0,12.3
63787312722696,29.4,14.5,-0.1,0.0,15.0,11.7
63787312723797,30.0,15.1,-0.1,0.0,15.0,12.4
63787312724895,29.0,14.1,-0.1,0.0,15.0,11.3
63787312726000,29.1,14.2,-0.1,0.0,15.0,11.8
63787312727099,30.9,16.0,-0.1,0.0,15.0,12.2
63787312728195,29.5,14.6,-0.1,0.0,15.0,12.7
63787312729308,29.6,14.6,-0.1,0.0,15.0,12.3
63787312730403,29.9,15.0,-0.1,0.0,15.0,11.8
63787312731499,29.9,15.0,-0.1,0.0,15.0,12.4
63787312732590,30.8,15.9,-0.1,0.0,15.0,12.4
63787312733693,31.0,16.1,-0.1,0.0,15.0,12.8
63787312734805,29.4,14.5,-0.1,0.0,15.0,11.7
63787312735903,29.4,14.5,-0.1,0.0,15.0,12.2
63787312737016,28.8,13.9,-0.1,0.0,15.0,11.3
63787312738113,30.3,15.4,-0.1,0.0,15.0,12.2
63787312739217,30.5,15.6,-0.1,0.0,15.0,11.6
63787312740305,30.5,15.6,-0.1,0.0,15.0,12.3
63787312741403,30.4,15.5,-0.1,0.0,15.0,12.7
63787312742502,30.2,15.3,-0.1,0.0,15.0,11.9
63787312743602,29.8,14.9,-0.1,0.0,15.0,12.3
63787312744708,31.6,16.7,-0.1,0.0,15.0,13.0
63787312745807,31.0,16.1,-0.1,0.1,15.0,12.1
63787312746927,29.7,14.8,-0.1,0.0,15.0,12.1
63787312748031,30.9,16.0,-0.1,0.0,15.0,12.8
63787312749124,29.6,14.7,-0.1,0.0,15.0,11.9
63787312750219,28.7,13.8,-0.1,0.0,15.0,10.7
63787312751306,29.7,14.8,-0.1,0.0,15.0,12.1
63787312752405,28.8,13.9,-0.1,0.0,15.0,11.2
63787312753489,26.3,11.4,-0.1,0.0,15.0,9.1
63787312754598,26.2,11.3,-0.1,0.0,15.0,9.5
