TimeStamp (ms), Total Power (W), CPU (W), Monitor (W), Disk (W), Base (W), Application (W)
63787289694752,29.9,14.9,-0.1,0.1,15.0,10.5
63787289695831,30.0,15.0,-0.1,0.0,15.0,11.4
63787289696907,27.8,12.9,-0.1,0.1,15.0,9.4
63787289698001,29.1,14.2,-0.1,0.0,15.0,10.7
63787289699072,27.3,12.4,-0.1,0.0,15.0,10.7
63787289700148,29.8,14.8,-0.1,0.1,15.0,10.7
63787289701241,29.7,14.8,-0.1,0.0,15.0,11.0
63787289702327,29.8,14.9,-0.1,0.0,15.0,10.6
63787289703423,33.5,18.4,-0.1,0.1,15.0,12.5
63787289704482,29.3,14.4,-0.1,0.1,15.0,10.9
63787289705566,28.9,14.0,-0.1,0.0,15.0,10.2
63787289706653,28.2,13.2,-0.1,0.1,15.0,10.0
63787289707745,28.5,13.6,-0.1,0.0,15.0,10.0
63787289708807,29.3,14.4,-0.1,0.0,15.0,11.4
63787289709909,28.9,13.9,-0.1,0.1,15.0,9.5
63787289711003,29.0,14.1,-0.1,0.0,15.0,10.6
63787289712080,28.0,13.1,-0.1,0.0,15.0,11.1
63787289713165,29.5,14.6,-0.1,0.0,15.0,11.1
63787289714242,28.9,14.0,-0.1,0.1,15.0,10.3
63787289715333,32.6,17.5,-0.1,0.1,15.0,13.2
63787289716395,33.2,18.0,-0.1,0.3,15.0,11.6
63787289717487,29.4,14.5,-0.1,0.0,15.0,11.2
63787289718580,29.4,14.5,-0.1,0.0,15.0,10.7
63787289719656,29.6,14.7,-0.1,0.0,15.0,11.0
63787289720733,28.1,13.2,-0.1,0.1,15.0,9.8
63787289721810,28.8,13.9,-0.1,0.1,15.0,10.6
63787289722887,28.6,13.7,-0.1,0.0,15.0,10.9
63787289723965,25.7,10.8,-0.1,0.0,15.0,9.7
63787289725036,28.4,13.5,-0.1,0.0,15.0,8.9
63787289726114,30.8,15.8,-0.1,0.1,15.0,12.2
63787289727200,28.4,13.4,-0.1,0.1,15.0,9.0
63787289728299,30.7,15.8,-0.1,0.1,15.0,11.0
63787289729374,30.6,15.6,-0.1,0.1,15.0,10.5
63787289730452,29.4,14.4,-0.1,0.1,15.0,10.5
63787289731543,28.4,13.5,-0.1,0.1,15.0,9.9
63787289732614,29.7,14.7,-0.1,0.0,15.0,11.6
63787289733692,30.4,15.5,-0.1,0.0,15.0,12.0
63787289734799,28.8,13.9,-0.1,0.1,15.0,10.4
63787289735877,25.2,10.3,-0.1,0.0,15.0,9.9
63787289736953,29.6,14.7,-0.1,0.0,15.0,10.4
63787289738047,29.5,14.6,-0.1,0.0,15.0,10.4
63787289739123,30.3,15.3,-0.1,0.1,15.0,11.1
63787289740201,30.6,15.7,-0.1,0.0,15.0,11.9
63787289741293,31.3,16.3,-0.1,0.1,15.0,11.2
63787289742387,31.4,16.4,-0.1,0.1,15.0,10.9
63787289743447,30.3,15.4,-0.1,0.0,15.0,11.6
63787289744525,28.4,13.4,-0.1,0.1,15.0,9.8
63787289745613,28.0,13.1,-0.1,0.0,15.0,9.4
63787289746707,27.9,13.0,-0.1,0.0,15.0,9.6
63787289747799,27.2,12.3,-0.1,0.0,15.0,11.1
63787289748893,29.9,14.9,-0.1,0.1,15.0,11.0
63787289749970,29.1,14.2,-0.1,0.0,15.0,10.1
63787289751046,29.1,14.2,-0.1,0.1,15.0,9.6
63787289752124,28.0,13.1,-0.1,0.1,15.0,8.6
63787289753195,28.5,13.6,-0.1,0.0,15.0,9.4
63787289754288,29.3,14.3,-0.1,0.1,15.0,10.3
63787289755364,32.3,17.2,-0.1,0.1,15.0,12.4
63787289756426,28.8,13.9,-0.1,0.0,15.0,10.5
63787289757502,30.0,15.1,-0.1,0.1,15.0,11.6
63787289758580,30.4,15.4,-0.1,0.0,15.0,10.6
63787289759643,29.8,14.8,-0.1,0.1,15.0,11.1
63787289760736,26.3,11.4,-0.1,0.0,15.0,10.0
63787289761828,29.7,14.8,-0.1,0.1,15.0,10.0
63787289762922,29.4,14.5,-0.1,0.0,15.0,9.9
63787289763994,30.7,15.8,-0.1,0.1,15.0,12.2
63787289765071,29.6,14.7,-0.1,0.0,15.0,10.5
63787289766174,30.6,15.6,-0.1,0.1,15.0,11.1
63787289767252,30.5,15.5,-0.1,0.1,15.0,11.8
63787289768327,32.6,17.6,-0.1,0.1,15.0,12.1
63787289769421,29.6,14.7,-0.1,0.0,15.0,11.4
63787289770493,29.2,14.2,-0.1,0.1,15.0,11.0
63787289771571,28.4,13.5,-0.1,0.0,15.0,10.1
63787289772662,28.8,13.9,-0.1,0.1,15.0,10.7
63787289773767,29.4,14.4,-0.1,0.0,15.0,11.1
63787289774859,30.0,15.1,-0.1,0.0,15.0,9.7
63787289775942,29.4,14.5,-0.1,0.1,15.0,10.6
63787289777035,29.6,14.7,-0.1,0.0,15.0,11.0
63787289778123,30.8,15.8,-0.1,0.1,15.0,12.8
63787289779200,29.7,14.7,-0.1,0.0,15.0,11.0
63787289780293,32.4,17.1,-0.1,0.4,15.0,11.4
63787289781371,31.8,16.8,-0.1,0.0,15.0,13.0
63787289782433,29.6,14.7,-0.1,0.0,15.0,11.3
63787289783508,26.9,12.0,-0.1,0.0,15.0,11.2
63787289784602,30.1,15.2,-0.1,0.0,15.0,11.2
63787289785695,30.1,15.2,-0.1,0.0,15.0,11.3
63787289786786,30.1,15.2,-0.1,0.1,15.0,11.3
63787289787879,30.5,15.6,-0.1,0.0,15.0,11.5
63787289788957,29.5,14.6,-0.1,0.0,15.0,10.8
63787289790045,29.2,14.2,-0.1,0.1,15.0,11.1
63787289791138,29.4,14.4,-0.1,0.1,15.0,11.0
63787289792214,30.7,15.8,-0.1,0.0,15.0,12.9
63787289793292,31.8,16.8,-0.1,0.1,15.0,11.4
63787289794370,29.6,14.7,-0.1,0.0,15.0,11.2
63787289795458,29.7,14.7,-0.1,0.1,15.0,12.1
63787289796549,28.5,13.6,-0.1,0.0,15.0,12.1
63787289797627,30.2,15.3,-0.1,0.0,15.0,11.8
63787289798704,30.7,15.7,-0.1,0.1,15.0,11.9
63787289799813,31.6,16.7,-0.1,0.0,15.0,12.6
63787289800897,28.8,13.9,-0.1,0.0,15.0,10.1
63787289802006,29.0,14.1,-0.1,0.0,15.0,10.6
63787289803068,30.1,15.2,-0.1,0.1,15.0,11.7
63787289804162,29.2,14.2,-0.1,0.1,15.0,11.3
63787289805239,29.7,14.8,-0.1,0.0,15.0,11.0
63787289806317,31.6,16.5,-0.1,0.1,15.0,10.6
63787289807411,29.8,14.9,-0.1,0.0,15.0,11.1
63787289808506,26.6,11.7,-0.1,0.0,15.0,10.8
63787289809584,30.4,15.4,-0.1,0.1,15.0,11.4
63787289810662,30.4,15.4,-0.1,0.0,15.0,11.0
63787289811753,28.7,13.8,-0.1,0.0,15.0,8.8
63787289812831,31.2,16.2,-0.1,0.1,15.0,12.6
63787289813925,29.3,14.3,-0.1,0.1,15.0,10.3
63787289815000,30.5,15.6,-0.1,0.0,15.0,12.6
63787289816078,30.2,15.2,-0.1,0.1,15.0,12.0
63787289817156,30.3,15.4,-0.1,0.0,15.0,12.6
63787289818248,32.1,17.2,-0.1,0.0,15.0,13.3
63787289819310,32.0,16.9,-0.1,0.1,15.0,10.8
63787289820435,34.1,19.2,-0.1,0.1,15.0,10.7
63787289821523,30.4,15.4,-0.1,0.1,15.0,12.1
63787289822616,30.2,15.2,-0.1,0.1,15.0,10.3
63787289823708,30.4,15.4,-0.1,0.0,15.0,11.7
63787289824786,29.1,14.1,-0.1,0.1,15.0,10.1
63787289825882,29.5,14.5,-0.1,0.1,15.0,11.5
63787289826985,30.3,15.4,-0.1,0.0,15.0,11.6
63787289828079,32.3,17.3,-0.1,0.1,15.0,13.8
63787289829157,29.4,14.5,-0.1,0.0,15.0,10.6
63787289830249,27.0,12.1,-0.1,0.0,15.0,10.9
63787289831327,30.0,15.1,-0.1,0.0,15.0,11.2
