TimeStamp (ms), Total Power (W), CPU (W), Monitor (W), Disk (W), Base (W), Application (W)
63787048869685,16.2,1.3,-0.1,0.0,15.0,0.0
63787048870905,27.8,12.9,-0.1,0.0,15.0,9.5
63787048872121,29.2,14.3,-0.1,0.0,15.0,12.3
63787048873335,26.3,11.4,-0.1,0.0,15.0,9.4
63787048874544,25.3,10.4,-0.1,0.0,15.0,8.4
63787048875759,30.7,15.8,-0.1,0.0,15.0,13.6
63787048876958,28.0,13.1,-0.1,0.0,15.0,11.3
63787048878161,28.1,13.2,-0.1,0.0,15.0,11.7
63787048879378,27.0,12.1,-0.1,0.0,15.0,10.2
63787048880591,28.6,13.6,-0.1,0.0,15.0,11.6
63787048881801,27.7,12.8,-0.1,0.0,15.0,10.9
63787048883003,28.3,13.4,-0.1,0.0,15.0,11.6
63787048884201,26.3,11.4,-0.1,0.0,15.0,9.8
63787048885406,29.9,15.0,-0.1,0.0,15.0,11.8
63787048886618,28.6,13.7,-0.1,0.0,15.0,11.6
63787048887809,28.4,13.5,-0.1,0.0,15.0,12.4
63787048889013,29.6,14.7,-0.1,0.0,15.0,13.1
63787048890225,29.9,15.0,-0.1,0.0,15.0,13.0
63787048891424,29.1,14.2,-0.1,0.0,15.0,12.3
63787048892639,26.8,11.9,-0.1,0.0,15.0,9.7
63787048893850,27.1,12.2,-0.1,0.0,15.0,9.9
63787048895057,29.3,14.4,-0.1,0.0,15.0,10.2
63787048896247,30.0,15.1,-0.1,0.0,15.0,10.9
63787048897428,28.9,14.0,-0.1,0.0,15.0,10.6
63787048898602,28.0,13.1,-0.1,0.0,15.0,10.1
63787048899787,29.1,14.2,-0.1,0.0,15.0,10.8
63787048900978,27.1,12.2,-0.1,0.0,15.0,9.1
63787048902190,28.6,13.7,-0.1,0.0,15.0,10.2
63787048903395,29.2,14.3,-0.1,0.0,15.0,11.0
63787048904586,28.8,13.9,-0.1,0.0,15.0,10.9
63787048905768,28.5,13.6,-0.1,0.0,15.0,10.4
63787048906966,28.9,14.0,-0.1,0.0,15.0,10.1
63787048908175,29.9,14.9,-0.1,0.0,15.0,11.2
63787048909377,29.7,14.8,-0.1,0.0,15.0,11.9
63787048910570,27.4,12.5,-0.1,0.0,15.0,10.3
63787048911784,29.5,14.6,-0.1,0.0,15.0,11.0
63787048912960,29.7,14.8,-0.1,0.0,15.0,11.7
63787048914136,30.1,15.2,-0.1,0.0,15.0,11.5
63787048915314,28.6,13.7,-0.1,0.0,15.0,10.1
63787048916514,29.6,14.7,-0.1,0.0,15.0,11.8
63787048917712,29.0,14.1,-0.1,0.0,15.0,10.6
63787048918893,28.6,13.7,-0.1,0.0,15.0,10.1
63787048920084,28.6,13.7,-0.1,0.0,15.0,10.2
63787048921280,27.2,12.3,-0.1,0.0,15.0,10.6
63787048922474,26.5,11.6,-0.1,0.0,15.0,10.0
63787048923676,26.2,11.3,-0.1,0.0,15.0,9.7
63787048924882,28.7,13.8,-0.1,0.0,15.0,10.5
63787048926064,25.6,10.7,-0.1,0.0,15.0,9.3
63787048927280,27.9,13.0,-0.1,0.0,15.0,10.1
63787048928468,29.2,14.3,-0.1,0.0,15.0,12.4
63787048929673,26.4,11.5,-0.1,0.0,15.0,10.0
63787048930882,26.5,11.6,-0.1,0.0,15.0,9.1
63787048932065,28.0,13.1,-0.1,0.0,15.0,10.0
63787048933283,26.5,11.6,-0.1,0.0,15.0,9.8
63787048934477,30.1,15.2,-0.1,0.0,15.0,12.4
63787048935675,27.8,12.9,-0.1,0.0,15.0,11.4
63787048936879,28.5,13.6,-0.1,0.0,15.0,11.2
63787048938073,26.1,11.2,-0.1,0.0,15.0,9.7
63787048939278,27.5,12.6,-0.1,0.0,15.0,10.0
63787048940498,25.5,10.6,-0.1,0.0,15.0,9.0
63787048941688,29.7,14.8,-0.1,0.0,15.0,12.4
63787048942896,27.0,12.1,-0.1,0.0,15.0,9.7
63787048944090,26.1,11.2,-0.1,0.0,15.0,9.6
63787048945291,27.7,12.8,-0.1,0.0,15.0,11.0
63787048946488,27.7,12.8,-0.1,0.0,15.0,10.5
63787048947708,28.9,14.0,-0.1,0.0,15.0,11.1
63787048948898,27.7,12.8,-0.1,0.0,15.0,10.5
63787048950084,28.5,13.6,-0.1,0.0,15.0,11.7
63787048951300,32.0,17.1,-0.1,0.0,15.0,12.0
63787048952506,29.1,14.2,-0.1,0.0,15.0,11.9
63787048953709,31.4,16.5,-0.1,0.0,15.0,11.0
63787048954920,28.2,13.3,-0.1,0.0,15.0,11.7
63787048956117,28.8,13.9,-0.1,0.0,15.0,12.1
63787048957307,29.4,14.5,-0.1,0.0,15.0,12.8
63787048958504,29.4,14.5,-0.1,0.0,15.0,11.5
63787048959705,26.2,11.3,-0.1,0.0,15.0,9.6
63787048960904,30.6,15.7,-0.1,0.0,15.0,13.8
63787048962111,27.9,13.0,-0.1,0.0,15.0,11.0
63787048963319,29.2,14.3,-0.1,0.0,15.0,11.4
63787048964537,28.9,14.0,-0.1,0.0,15.0,10.9
63787048965742,27.4,12.5,-0.1,0.0,15.0,10.7
63787048966935,27.4,12.5,-0.1,0.0,15.0,10.9
63787048968122,27.3,12.4,-0.1,0.0,15.0,10.0
63787048969334,27.4,12.5,-0.1,0.0,15.0,10.8
