TimeStamp (ms), Total Power (W), CPU (W), Monitor (W), Disk (W), Base (W), Application (W)
63787303266677,26.5,11.6,-0.1,0.0,15.0,10.7
63787303267771,29.2,14.3,-0.1,0.0,15.0,11.6
63787303268880,29.5,14.6,-0.1,0.0,15.0,11.8
63787303269973,30.0,15.1,-0.1,0.0,15.0,13.3
63787303271067,28.8,13.9,-0.1,0.0,15.0,11.4
63787303272160,30.8,15.9,-0.1,0.0,15.0,13.7
63787303273250,28.5,13.6,-0.1,0.0,15.0,11.1
63787303274328,28.7,13.8,-0.1,0.0,15.0,11.7
63787303275421,29.2,14.3,-0.1,0.0,15.0,11.9
63787303276499,29.0,14.1,-0.1,0.0,15.0,12.5
63787303277561,29.8,14.9,-0.1,0.0,15.0,12.6
63787303278655,28.9,14.0,-0.1,0.0,15.0,11.7
63787303279730,29.1,14.2,-0.1,0.0,15.0,11.9
63787303280823,30.0,15.1,-0.1,0.0,15.0,12.1
63787303281901,28.6,13.7,-0.1,0.0,15.0,11.7
63787303282979,28.8,13.9,-0.1,0.0,15.0,12.3
63787303284072,28.9,14.0,-0.1,0.0,15.0,11.7
63787303285150,28.7,13.8,-0.1,0.0,15.0,11.8
63787303286242,28.1,13.2,-0.1,0.0,15.0,10.8
63787303287334,29.5,14.6,-0.1,0.0,15.0,11.8
63787303288444,29.6,14.7,-0.1,0.0,15.0,11.6
63787303289546,28.2,13.3,-0.1,0.0,15.0,10.8
63787303290624,28.6,13.7,-0.1,0.0,15.0,11.5
63787303291702,28.2,13.3,-0.1,0.0,15.0,11.1
63787303292780,29.4,14.5,-0.1,0.0,15.0,11.7
63787303293871,29.6,14.7,-0.1,0.0,15.0,12.6
63787303294933,29.9,15.0,-0.1,0.0,15.0,12.1
63787303296011,29.3,14.4,-0.1,0.0,15.0,12.5
63787303297104,28.9,14.0,-0.1,0.0,15.0,11.4
63787303298198,30.0,15.1,-0.1,0.0,15.0,12.6
63787303299291,29.4,14.5,-0.1,0.0,15.0,12.5
63787303300368,28.0,13.1,-0.1,0.0,15.0,12.0
63787303301443,27.5,12.6,-0.1,0.0,15.0,11.9
63787303302521,27.1,12.2,-0.1,0.0,15.0,11.0
63787303303623,26.0,11.1,-0.1,0.0,15.0,9.6
63787303304701,28.4,13.5,-0.1,0.0,15.0,12.8
63787303305794,26.5,11.6,-0.1,0.0,15.0,10.7
63787303306887,25.3,10.4,-0.1,0.0,15.0,9.3
63787303307964,27.3,12.4,-0.1,0.0,15.0,11.7
63787303309042,29.6,14.7,-0.1,0.0,15.0,13.3
63787303310101,28.4,13.5,-0.1,0.0,15.0,12.6
63787303311166,26.1,11.2,-0.1,0.0,15.0,10.2
63787303312239,27.8,12.9,-0.1,0.0,15.0,11.6
63787303313317,25.9,11.0,-0.1,0.0,15.0,9.8
63787303314424,28.1,13.2,-0.1,0.0,15.0,11.8
63787303315499,27.3,12.4,-0.1,0.0,15.0,11.5
63787303316581,26.8,11.9,-0.1,0.0,15.0,10.8
63787303317668,26.8,11.9,-0.1,0.0,15.0,10.8
63787303318730,28.2,13.3,-0.1,0.0,15.0,12.6
63787303319820,27.8,12.9,-0.1,0.0,15.0,11.7
63787303320914,27.3,12.4,-0.1,0.0,15.0,11.7
63787303322006,27.6,12.7,-0.1,0.0,15.0,11.8
63787303323100,28.0,13.1,-0.1,0.0,15.0,12.1
63787303324194,27.9,13.0,-0.1,0.0,15.0,11.5
63787303325281,27.0,12.1,-0.1,0.0,15.0,10.3
63787303326374,28.2,13.3,-0.1,0.0,15.0,12.8
63787303327436,27.9,13.0,-0.1,0.0,15.0,11.5
63787303328508,26.9,11.9,-0.1,0.0,15.0,11.0
63787303329602,27.9,13.0,-0.1,0.0,15.0,12.5
63787303330693,29.7,14.8,-0.1,0.0,15.0,13.0
63787303331787,27.0,12.1,-0.1,0.0,15.0,11.7
63787303332864,27.2,12.3,-0.1,0.0,15.0,11.1
63787303333967,27.3,12.4,-0.1,0.0,15.0,11.4
63787303335061,27.2,12.3,-0.1,0.0,15.0,11.1
63787303336156,28.2,13.3,-0.1,0.0,15.0,12.4
63787303337249,27.6,12.7,-0.1,0.0,15.0,11.6
63787303338327,27.9,13.0,-0.1,0.0,15.0,12.5
63787303339418,28.7,13.8,-0.1,0.0,15.0,12.6
63787303340496,28.4,13.5,-0.1,0.0,15.0,12.6
63787303341573,28.5,13.6,-0.1,0.0,15.0,12.9
63787303342665,27.7,12.8,-0.1,0.0,15.0,11.7
63787303343727,27.8,12.9,-0.1,0.0,15.0,12.2
63787303344817,27.9,13.0,-0.1,0.0,15.0,12.1
63787303345911,28.3,13.4,-0.1,0.0,15.0,12.8
63787303346989,27.0,12.1,-0.1,0.0,15.0,11.1
63787303348079,28.2,13.3,-0.1,0.0,15.0,12.4
63787303349174,27.8,12.9,-0.1,0.0,15.0,11.8
63787303350249,28.3,13.4,-0.1,0.0,15.0,12.2
63787303351326,26.9,12.0,-0.1,0.0,15.0,11.0
63787303352413,26.9,12.0,-0.1,0.0,15.0,11.0
63787303353491,27.6,12.7,-0.1,0.0,15.0,11.5
63787303354578,28.2,13.3,-0.1,0.0,15.0,11.9
63787303355656,27.1,12.2,-0.1,0.0,15.0,11.1
63787303356742,27.4,12.5,-0.1,0.0,15.0,11.4
63787303357819,29.1,14.2,-0.1,0.0,15.0,13.2
63787303358912,27.9,13.0,-0.1,0.0,15.0,11.8
63787303360003,27.9,13.0,-0.1,0.0,15.0,11.5
63787303361081,27.5,12.6,-0.1,0.0,15.0,11.6
63787303362143,27.5,12.6,-0.1,0.0,15.0,11.4
63787303363220,28.0,13.1,-0.1,0.0,15.0,11.6
63787303364327,26.4,11.5,-0.1,0.0,15.0,10.4
63787303365405,28.4,13.5,-0.1,0.0,15.0,12.4
63787303366481,27.0,12.1,-0.1,0.0,15.0,11.9
63787303367576,25.9,11.0,-0.1,0.0,15.0,9.9
63787303368663,26.6,11.7,-0.1,0.0,15.0,11.1
63787303369741,27.5,12.6,-0.1,0.0,15.0,11.5
63787303370819,27.7,12.8,-0.1,0.0,15.0,11.9
63787303371925,28.4,13.5,-0.1,0.0,15.0,12.5
63787303372988,26.7,11.7,-0.1,0.0,15.0,11.3
63787303374067,27.7,12.8,-0.1,0.0,15.0,11.8
63787303375174,28.7,13.8,-0.1,0.0,15.0,12.6
63787303376251,27.7,12.8,-0.1,0.0,15.0,11.4
63787303377328,27.5,12.6,-0.1,0.0,15.0,11.7
63787303378421,27.2,12.3,-0.1,0.0,15.0,11.0
63787303379499,26.9,12.0,-0.1,0.0,15.0,11.6
63787303380574,26.8,11.9,-0.1,0.0,15.0,11.1
63787303381663,27.8,12.9,-0.1,0.0,15.0,12.5
63787303382725,28.5,13.6,-0.1,0.0,15.0,12.4
63787303383812,28.3,13.4,-0.1,0.0,15.0,12.3
63787303384905,26.6,11.7,-0.1,0.0,15.0,10.5
63787303385990,25.8,10.9,-0.1,0.0,15.0,9.8
63787303387080,27.1,12.2,-0.1,0.0,15.0,11.3
63787303388173,27.0,12.1,-0.1,0.0,15.0,10.9
63787303389241,26.9,12.0,-0.1,0.0,15.0,11.7
63787303390319,28.4,13.5,-0.1,0.0,15.0,12.2
63787303391409,27.9,13.0,-0.1,0.0,15.0,11.5
63787303392503,27.3,12.4,-0.1,0.0,15.0,10.7
63787303393581,27.0,12.1,-0.1,0.0,15.0,11.5
63787303394662,27.5,12.6,-0.1,0.0,15.0,11.5
63787303395740,26.4,11.5,-0.1,0.0,15.0,10.5
63787303396818,27.4,12.5,-0.1,0.0,15.0,11.4
63787303397923,28.0,13.1,-0.1,0.0,15.0,12.0
63787303399001,27.6,12.7,-0.1,0.0,15.0,11.0
63787303400079,26.3,11.4,-0.1,0.0,15.0,10.8
63787303401156,30.2,15.3,-0.1,0.0,15.0,14.5
63787303402251,29.0,14.1,-0.1,0.0,15.0,12.0
63787303403329,26.7,11.8,-0.1,0.0,15.0,10.7
63787303404405,30.1,15.2,-0.1,0.0,15.0,14.0
63787303405503,27.9,13.0,-0.1,0.0,15.0,11.7
63787303406566,28.7,13.8,-0.1,0.0,15.0,12.7
63787303407649,28.4,13.5,-0.1,0.0,15.0,12.5
63787303408752,29.8,14.9,-0.1,0.0,15.0,12.7
