TimeStamp (ms), Total Power (W), CPU (W), Monitor (W), Disk (W), Base (W), Application (W)
63787024441290,19.4,4.5,-0.1,0.0,15.0,2.6
63787024442404,28.0,13.1,-0.1,0.0,15.0,11.2
63787024443525,26.8,11.9,-0.1,0.0,15.0,11.1
63787024444635,27.9,13.0,-0.1,0.0,15.0,11.9
63787024445745,28.8,13.9,-0.1,0.0,15.0,12.1
63787024446847,30.3,15.4,-0.1,0.0,15.0,12.7
63787024447963,28.2,13.3,-0.1,0.0,15.0,12.1
63787024449077,28.5,13.6,-0.1,0.0,15.0,11.1
63787024450198,27.2,12.3,-0.1,0.0,15.0,10.4
63787024451300,28.5,13.6,-0.1,0.0,15.0,11.2
63787024452424,28.7,13.8,-0.1,0.0,15.0,12.6
63787024453530,28.2,13.3,-0.1,0.0,15.0,12.1
63787024454645,28.5,13.6,-0.1,0.0,15.0,12.4
63787024455760,27.1,12.2,-0.1,0.0,15.0,9.3
63787024456867,25.9,11.0,-0.1,0.0,15.0,9.9
63787024457979,27.1,12.2,-0.1,0.0,15.0,11.4
63787024459102,28.1,13.2,-0.1,0.0,15.0,11.2
63787024460204,28.0,13.1,-0.1,0.0,15.0,10.8
63787024461311,27.1,12.2,-0.1,0.0,15.0,11.4
63787024462424,27.9,13.0,-0.1,0.0,15.0,11.7
63787024463549,26.6,11.7,-0.1,0.0,15.0,10.3
63787024464685,27.6,12.7,-0.1,0.0,15.0,9.6
63787024465795,27.3,12.4,-0.1,0.0,15.0,9.2
63787024466900,28.1,13.2,-0.1,0.0,15.0,10.3
63787024468003,26.3,11.4,-0.1,0.0,15.0,8.5
63787024469110,28.0,13.1,-0.1,0.0,15.0,10.4
63787024470212,27.5,12.6,-0.1,0.0,15.0,10.8
63787024471305,27.4,12.5,-0.1,0.0,15.0,9.8
63787024472400,26.8,11.9,-0.1,0.0,15.0,9.2
63787024473494,29.0,14.1,-0.1,0.0,15.0,11.0
63787024474595,27.6,12.7,-0.1,0.0,15.0,9.9
63787024475697,27.6,12.7,-0.1,0.0,15.0,10.5
63787024476807,30.3,15.4,-0.1,0.0,15.0,12.2
63787024477903,28.0,13.1,-0.1,0.0,15.0,10.4
63787024479009,28.2,13.3,-0.1,0.0,15.0,11.1
63787024480099,28.2,13.3,-0.1,0.0,15.0,10.2
63787024481215,27.4,12.5,-0.1,0.0,15.0,9.4
63787024482344,28.2,13.3,-0.1,0.0,15.0,10.5
63787024483450,27.9,13.0,-0.1,0.0,15.0,10.3
63787024484566,29.0,14.1,-0.1,0.0,15.0,11.7
63787024485695,29.6,14.7,-0.1,0.0,15.0,11.6
63787024486804,27.4,12.5,-0.1,0.0,15.0,10.5
63787024487898,27.3,12.4,-0.1,0.0,15.0,9.3
63787024488987,28.6,13.7,-0.1,0.0,15.0,11.0
63787024490092,26.6,11.7,-0.1,0.0,15.0,8.6
63787024491197,26.4,11.5,-0.1,0.0,15.0,10.2
63787024492292,26.0,11.1,-0.1,0.0,15.0,9.7
63787024493395,26.5,11.6,-0.1,0.0,15.0,10.0
63787024494492,24.4,9.5,-0.1,0.0,15.0,8.9
63787024495606,27.8,12.9,-0.1,0.0,15.0,9.9
63787024496716,28.0,13.1,-0.1,0.0,15.0,11.7
63787024497832,28.2,13.3,-0.1,0.0,15.0,10.0
63787024498930,25.3,10.4,-0.1,0.0,15.0,9.4
63787024500040,26.2,11.3,-0.1,0.0,15.0,9.4
63787024501138,27.6,12.7,-0.1,0.0,15.0,11.3
63787024502245,26.7,11.8,-0.1,0.0,15.0,9.2
63787024503337,24.9,10.0,-0.1,0.0,15.0,8.2
63787024504437,27.8,12.9,-0.1,0.0,15.0,10.7
63787024505554,27.3,12.4,-0.1,0.0,15.0,11.0
63787024506657,28.8,13.9,-0.1,0.0,15.0,10.8
63787024507765,26.4,11.5,-0.1,0.0,15.0,10.3
63787024508893,28.2,13.3,-0.1,0.0,15.0,11.0
63787024509994,27.0,12.1,-0.1,0.0,15.0,11.0
63787024511089,28.7,13.8,-0.1,0.0,15.0,11.4
63787024512201,26.0,11.1,-0.1,0.0,15.0,9.8
63787024513325,27.8,12.9,-0.1,0.0,15.0,10.3
63787024514447,28.8,13.9,-0.1,0.0,15.0,11.0
63787024515549,27.1,12.2,-0.1,0.0,15.0,10.6
63787024516661,27.7,12.8,-0.1,0.0,15.0,11.9
63787024517788,26.9,12.0,-0.1,0.0,15.0,10.3
63787024518897,28.2,13.3,-0.1,0.0,15.0,10.3
63787024519994,27.1,12.2,-0.1,0.0,15.0,11.1
63787024521092,29.2,14.3,-0.1,0.0,15.0,12.7
63787024522208,28.0,13.1,-0.1,0.0,15.0,11.7
63787024523311,29.8,14.9,-0.1,0.0,15.0,11.6
63787024524431,28.2,13.3,-0.1,0.0,15.0,12.4
63787024525530,27.3,12.4,-0.1,0.0,15.0,11.0
63787024526638,27.5,12.6,-0.1,0.0,15.0,11.6
63787024527754,27.1,12.2,-0.1,0.0,15.0,9.5
63787024528864,26.3,11.4,-0.1,0.0,15.0,10.5
63787024529982,27.6,12.7,-0.1,0.0,15.0,11.3
63787024531111,26.5,11.6,-0.1,0.0,15.0,10.6
63787024532217,29.1,14.2,-0.1,0.0,15.0,10.4
63787024533330,26.3,11.4,-0.1,0.0,15.0,9.6
63787024534444,26.7,11.7,-0.1,0.0,15.0,10.3
63787024535558,27.9,13.0,-0.1,0.0,15.0,12.1
63787024536674,26.8,11.9,-0.1,0.0,15.0,9.9
63787024537796,24.8,9.9,-0.1,0.0,15.0,8.6
63787024538906,27.0,12.1,-0.1,0.0,15.0,9.8
63787024540000,25.1,10.2,-0.1,0.0,15.0,9.1
63787024541102,27.1,12.2,-0.1,0.0,15.0,9.9
63787024542215,25.3,10.4,-0.1,0.0,15.0,8.9
63787024543323,26.0,11.1,-0.1,0.0,15.0,9.1
63787024544417,24.9,10.0,-0.1,0.0,15.0,6.7
63787024545534,25.0,10.1,-0.1,0.0,15.0,9.0
63787024546651,27.9,13.0,-0.1,0.0,15.0,9.4
63787024547752,25.9,11.0,-0.1,0.0,15.0,9.6
63787024548866,25.5,10.6,-0.1,0.0,15.0,9.0
63787024550002,26.7,11.8,-0.1,0.0,15.0,9.7
63787024551114,25.6,10.7,-0.1,0.0,15.0,9.7
63787024552231,25.6,10.7,-0.1,0.0,15.0,9.2
63787024553341,27.7,12.8,-0.1,0.0,15.0,10.3
63787024554460,23.9,9.0,-0.1,0.0,15.0,8.1
63787024555567,25.9,11.0,-0.1,0.0,15.0,8.8
63787024556689,25.7,10.8,-0.1,0.0,15.0,8.8
63787024557802,27.1,12.2,-0.1,0.0,15.0,11.0
63787024558908,24.3,9.4,-0.1,0.0,15.0,8.6
63787024560036,32.1,17.0,-0.1,0.2,15.0,9.7
63787024561144,26.4,11.5,-0.1,0.1,15.0,9.4
63787024562263,26.0,11.1,-0.1,0.0,15.0,10.0
63787024563398,27.5,12.6,-0.1,0.0,15.0,9.4
63787024564495,26.6,11.7,-0.1,0.0,15.0,10.8
63787024565615,29.4,14.5,-0.1,0.0,15.0,11.2
63787024566716,27.5,12.6,-0.1,0.0,15.0,11.1
63787024567861,25.1,10.2,-0.1,0.0,15.0,9.1
63787024568988,25.4,10.5,-0.1,0.0,15.0,8.4
63787024570104,24.9,10.0,-0.1,0.0,15.0,9.1
63787024571212,27.2,12.3,-0.1,0.0,15.0,10.1
63787024572299,26.6,11.7,-0.1,0.0,15.0,10.5
63787024573410,29.1,14.2,-0.1,0.0,15.0,10.8
63787024574515,24.6,9.7,-0.1,0.0,15.0,8.8
63787024575623,26.6,11.7,-0.1,0.0,15.0,9.6
63787024576734,27.0,12.1,-0.1,0.0,15.0,10.4
63787024577840,24.9,10.0,-0.1,0.0,15.0,8.4
63787024578934,25.5,10.6,-0.1,0.0,15.0,9.1
63787024580051,28.6,13.7,-0.1,0.0,15.0,11.8
63787024581161,26.1,11.2,-0.1,0.0,15.0,10.4
63787024582270,25.6,10.7,-0.1,0.0,15.0,8.4
63787024583396,26.2,11.3,-0.1,0.0,15.0,9.8
63787024584497,26.2,11.3,-0.1,0.0,15.0,10.5
63787024585605,27.3,12.4,-0.1,0.0,15.0,11.3
63787024586721,28.5,13.6,-0.1,0.0,15.0,11.2
63787024587835,28.0,13.1,-0.1,0.0,15.0,10.2
63787024588932,28.9,14.0,-0.1,0.0,15.0,11.6
63787024590038,28.5,13.6,-0.1,0.0,15.0,10.6
63787024591134,28.1,13.2,-0.1,0.0,15.0,10.4
63787024592237,27.6,12.7,-0.1,0.0,15.0,10.5
63787024593339,27.2,12.3,-0.1,0.0,15.0,9.4
63787024594435,28.8,13.9,-0.1,0.0,15.0,11.0
63787024595548,28.5,13.6,-0.1,0.0,15.0,10.8
63787024596664,28.6,13.7,-0.1,0.0,15.0,11.1
63787024597764,28.2,13.3,-0.1,0.0,15.0,9.9
63787024598892,27.3,12.4,-0.1,0.0,15.0,10.2
63787024600005,28.7,13.8,-0.1,0.0,15.0,10.7
63787024601113,27.0,12.1,-0.1,0.0,15.0,8.7
63787024602223,27.1,12.2,-0.1,0.0,15.0,9.0
63787024603345,29.8,14.9,-0.1,0.0,15.0,12.3
63787024604468,28.4,13.5,-0.1,0.0,15.0,9.9
63787024605618,27.2,12.3,-0.1,0.0,15.0,9.1
63787024606721,28.2,13.3,-0.1,0.0,15.0,10.8
63787024607823,27.0,12.1,-0.1,0.0,15.0,9.5
63787024608923,28.6,13.7,-0.1,0.0,15.0,10.4
63787024610035,28.8,13.9,-0.1,0.0,15.0,12.0
63787024611143,29.7,14.8,-0.1,0.0,15.0,11.8
63787024612244,27.4,12.5,-0.1,0.0,15.0,10.2
63787024613339,23.6,8.7,-0.1,0.0,15.0,7.3
63787024614456,25.3,10.4,-0.1,0.0,15.0,8.5
63787024615558,23.3,8.4,-0.1,0.0,15.0,7.2
63787024616657,25.0,10.1,-0.1,0.0,15.0,8.3
63787024617756,23.1,8.2,-0.1,0.0,15.0,6.6
63787024618864,25.7,10.8,-0.1,0.0,15.0,9.1
63787024619962,27.4,12.5,-0.1,0.0,15.0,10.4
63787024621056,25.1,10.2,-0.1,0.0,15.0,8.1
63787024622161,24.5,9.6,-0.1,0.0,15.0,7.4
63787024623259,23.6,8.7,-0.1,0.0,15.0,6.7
63787024624358,24.2,9.2,-0.1,0.0,15.0,7.5
63787024625482,24.8,9.9,-0.1,0.0,15.0,7.9
63787024626593,24.3,9.4,-0.1,0.0,15.0,7.9
63787024627701,24.4,9.5,-0.1,0.0,15.0,8.0
63787024628804,24.8,9.9,-0.1,0.0,15.0,7.1
63787024629899,23.5,8.6,-0.1,0.0,15.0,7.5
63787024630996,24.5,9.6,-0.1,0.0,15.0,8.1
63787024632096,26.2,11.3,-0.1,0.0,15.0,8.4
63787024633208,28.7,13.8,-0.1,0.0,15.0,10.7
63787024634329,28.3,13.4,-0.1,0.0,15.0,9.9
63787024635489,28.7,13.8,-0.1,0.0,15.0,9.7
63787024636596,29.8,14.9,-0.1,0.0,15.0,10.7
63787024637704,28.4,13.5,-0.1,0.0,15.0,10.0
63787024638818,27.9,13.0,-0.1,0.0,15.0,10.2
63787024639921,29.8,14.9,-0.1,0.0,15.0,12.3
63787024641024,28.6,13.7,-0.1,0.0,15.0,10.3
63787024642119,29.8,14.9,-0.1,0.0,15.0,11.9
63787024643220,29.0,14.1,-0.1,0.0,15.0,10.3
63787024644330,29.4,14.5,-0.1,0.0,15.0,11.5
63787024645428,29.7,14.8,-0.1,0.0,15.0,12.1
63787024646525,28.1,13.2,-0.1,0.0,15.0,10.5
