TimeStamp (ms), Total Power (W), CPU (W), Monitor (W), Disk (W), Base (W), Application (W)
63787317201150,26.6,11.7,-0.1,0.0,15.0,9.0
63787317202284,30.6,15.7,-0.1,0.0,15.0,12.8
63787317203433,29.9,14.9,-0.1,0.0,15.0,11.8
63787317204566,28.0,13.1,-0.1,0.0,15.0,10.8
63787317205686,28.2,13.3,-0.1,0.0,15.0,10.5
63787317206835,29.3,14.4,-0.1,0.0,15.0,11.9
63787317207964,28.9,14.0,-0.1,0.0,15.0,11.0
63787317209117,30.2,15.3,-0.1,0.0,15.0,12.5
63787317210258,29.3,14.4,-0.1,0.0,15.0,11.4
63787317211395,30.4,15.5,-0.1,0.0,15.0,12.5
63787317212538,28.6,13.7,-0.1,0.0,15.0,11.3
63787317213663,29.6,14.7,-0.1,0.0,15.0,11.6
63787317214803,29.1,14.2,-0.1,0.0,15.0,11.0
63787317215941,30.2,15.3,-0.1,0.0,15.0,12.3
63787317217078,29.9,14.9,-0.1,0.0,15.0,11.9
63787317218232,29.2,14.3,-0.1,0.0,15.0,11.8
63787317219362,29.5,14.6,-0.1,0.0,15.0,11.9
63787317220541,29.0,14.1,-0.1,0.0,15.0,11.4
63787317221664,29.4,14.5,-0.1,0.0,15.0,10.7
63787317222798,30.3,15.4,-0.1,0.0,15.0,11.9
63787317223938,29.1,14.2,-0.1,0.0,15.0,11.5
63787317225075,30.5,15.6,-0.1,0.0,15.0,12.3
63787317226237,29.5,14.6,-0.1,0.0,15.0,12.5
63787317227366,31.4,16.5,-0.1,0.0,15.0,13.1
63787317228531,31.4,16.5,-0.1,0.0,15.0,12.2
63787317229653,29.6,14.7,-0.1,0.0,15.0,12.3
63787317230781,30.6,15.7,-0.1,0.0,15.0,12.7
63787317231920,29.2,14.3,-0.1,0.0,15.0,11.3
63787317233051,29.3,14.4,-0.1,0.0,15.0,11.5
63787317234192,28.7,13.8,-0.1,0.0,15.0,10.8
63787317235339,27.9,13.0,-0.1,0.0,15.0,11.3
63787317236467,26.6,11.7,-0.1,0.0,15.0,10.2
63787317237593,27.9,13.0,-0.1,0.0,15.0,11.7
63787317238730,28.2,13.3,-0.1,0.0,15.0,11.2
63787317239868,28.4,13.5,-0.1,0.0,15.0,12.0
63787317241018,28.8,13.9,-0.1,0.0,15.0,11.8
63787317242148,27.9,13.0,-0.1,0.0,15.0,11.1
63787317243280,30.4,15.5,-0.1,0.0,15.0,13.4
63787317244406,28.8,13.9,-0.1,0.0,15.0,12.3
63787317245533,27.8,12.9,-0.1,0.0,15.0,10.2
63787317246667,26.3,11.4,-0.1,0.0,15.0,9.3
63787317247807,27.8,12.9,-0.1,0.0,15.0,10.9
63787317248936,28.2,13.3,-0.1,0.0,15.0,10.8
63787317250061,26.9,12.0,-0.1,0.0,15.0,10.8
63787317251189,27.8,12.9,-0.1,0.0,15.0,10.9
63787317252358,26.8,11.9,-0.1,0.0,15.0,10.5
63787317253485,26.4,11.5,-0.1,0.0,15.0,10.4
63787317254636,27.7,12.8,-0.1,0.0,15.0,10.0
63787317255761,28.5,13.6,-0.1,0.0,15.0,11.6
63787317256887,28.7,13.8,-0.1,0.0,15.0,12.7
63787317258027,30.0,15.1,-0.1,0.0,15.0,11.7
63787317259160,28.8,13.9,-0.1,0.0,15.0,13.0
63787317260309,30.0,15.1,-0.1,0.0,15.0,13.0
63787317261437,27.3,12.4,-0.1,0.0,15.0,9.6
63787317262575,26.7,11.8,-0.1,0.0,15.0,9.9
63787317263721,28.3,13.4,-0.1,0.0,15.0,11.7
63787317264848,28.4,13.5,-0.1,0.0,15.0,12.2
63787317265994,29.8,14.9,-0.1,0.0,15.0,12.7
63787317267134,29.7,14.8,-0.1,0.0,15.0,11.8
63787317268265,27.8,12.9,-0.1,0.0,15.0,11.2
63787317269405,27.6,12.7,-0.1,0.0,15.0,10.9
63787317270540,28.0,13.1,-0.1,0.0,15.0,11.3
63787317271670,28.0,13.1,-0.1,0.0,15.0,11.1
63787317272795,28.4,13.5,-0.1,0.0,15.0,12.0
63787317273923,28.1,13.2,-0.1,0.0,15.0,12.2
63787317275053,29.0,14.1,-0.1,0.0,15.0,11.5
63787317276192,28.8,13.9,-0.1,0.0,15.0,12.1
63787317277330,28.8,13.9,-0.1,0.0,15.0,12.4
63787317278474,27.7,12.8,-0.1,0.0,15.0,11.3
63787317279629,29.3,14.4,-0.1,0.0,15.0,12.1
63787317280768,27.6,12.7,-0.1,0.0,15.0,11.3
63787317281891,29.2,14.3,-0.1,0.0,15.0,12.0
63787317283017,28.9,14.0,-0.1,0.0,15.0,11.5
63787317284150,28.3,13.4,-0.1,0.0,15.0,11.6
63787317285281,26.5,11.6,-0.1,0.0,15.0,9.3
63787317286419,26.8,11.9,-0.1,0.0,15.0,11.0
63787317287544,25.8,10.9,-0.1,0.0,15.0,8.8
63787317288664,27.7,12.8,-0.1,0.0,15.0,11.9
63787317289798,29.5,14.6,-0.1,0.0,15.0,12.8
63787317290931,27.9,13.0,-0.1,0.0,15.0,11.3
63787317292060,26.1,11.2,-0.1,0.0,15.0,9.3
63787317293207,28.0,13.1,-0.1,0.0,15.0,9.7
63787317294333,27.8,12.9,-0.1,0.0,15.0,10.3
63787317295481,28.1,13.2,-0.1,0.0,15.0,10.1
63787317296601,28.0,13.1,-0.1,0.0,15.0,11.2
63787317297729,27.0,12.1,-0.1,0.0,15.0,9.4
63787317298850,26.1,11.2,-0.1,0.0,15.0,9.9
63787317299980,27.7,12.8,-0.1,0.0,15.0,10.6
63787317301114,28.4,13.5,-0.1,0.0,15.0,12.1
63787317302249,28.0,13.1,-0.1,0.0,15.0,10.9
63787317303383,28.0,13.1,-0.1,0.0,15.0,12.1
63787317304520,27.2,12.3,-0.1,0.0,15.0,10.4
63787317305653,27.9,13.0,-0.1,0.0,15.0,11.2
63787317306780,29.3,14.4,-0.1,0.0,15.0,12.7
63787317307923,29.2,14.3,-0.1,0.0,15.0,13.1
63787317309055,28.3,13.4,-0.1,0.0,15.0,11.7
63787317310188,28.4,13.5,-0.1,0.0,15.0,10.9
63787317311335,29.7,14.8,-0.1,0.0,15.0,12.2
63787317312474,29.4,14.5,-0.1,0.0,15.0,13.1
63787317313625,30.0,15.1,-0.1,0.0,15.0,13.4
63787317314748,27.3,12.4,-0.1,0.0,15.0,10.7
63787317315868,29.0,14.1,-0.1,0.0,15.0,12.7
63787317317030,28.7,13.8,-0.1,0.0,15.0,12.0
63787317318156,28.8,13.9,-0.1,0.0,15.0,12.2
63787317319284,27.4,12.5,-0.1,0.0,15.0,11.4
63787317320424,27.9,13.0,-0.1,0.0,15.0,11.1
63787317321548,29.1,14.2,-0.1,0.0,15.0,12.0
63787317322680,28.0,13.1,-0.1,0.0,15.0,10.4
63787317323807,26.2,11.3,-0.1,0.0,15.0,10.0
63787317324951,26.8,11.9,-0.1,0.0,15.0,10.1
63787317326086,27.7,12.8,-0.1,0.0,15.0,11.0
63787317327214,27.0,12.1,-0.1,0.0,15.0,10.5
63787317328354,28.2,13.3,-0.1,0.0,15.0,11.2
63787317329481,29.2,14.3,-0.1,0.0,15.0,12.9
63787317330617,27.1,12.2,-0.1,0.0,15.0,10.1
63787317331752,27.2,12.3,-0.1,0.0,15.0,10.7
63787317332881,26.2,11.3,-0.1,0.0,15.0,8.9
63787317334032,26.4,11.5,-0.1,0.0,15.0,10.2
63787317335159,26.5,11.6,-0.1,0.0,15.0,10.4
